video_id,timestamp,rgb,depth,confidence,intrinsics,pose_timestamp,pose_delta_s,intrinsics_timestamp,intrinsics_delta_s,width,height,fx,fy,cx,cy,c2w_00,c2w_01,c2w_02,c2w_03,c2w_10,c2w_11,c2w_12,c2w_13,c2w_20,c2w_21,c2w_22,c2w_23,c2w_30,c2w_31,c2w_32,c2w_33,keyframe_index,camera_center_x,camera_center_y,camera_center_z,v1_group_id,v1_group_hash,v1_group_member_count
42899163,182683.846,lowres_wide/42899163_182683.846.png,lowres_depth/42899163_182683.846.png,confidence/42899163_182683.846.png,lowres_wide_intrinsics/42899163_182683.846.pincam,182683.84619375,0.00019375,182683.846,0.000,256,192,213.052,213.052,126.849,98.9335,-0.0487712730011,-0.995403575714,0.082420169769,0.124182170578,-0.167735267928,0.0895089234642,0.981760170568,-0.0741128757815,-0.984624924945,0.0340569240415,-0.171329749611,0.509357226114,0,0,0,1,10,0.124182170578,-0.074112875781,0.509357226114,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182684.246,lowres_wide/42899163_182684.246.png,lowres_depth/42899163_182684.246.png,confidence/42899163_182684.246.png,lowres_wide_intrinsics/42899163_182684.246.pincam,182684.24602800,0.00002800,182684.246,0.000,256,192,212.991,212.991,126.853,98.9392,-0.0671533850469,-0.996145242312,0.0564365050018,0.109174194349,-0.323471968499,0.0752455286704,0.943241218359,-0.0398253716568,-0.943851846675,0.0450862133604,-0.327278054401,0.456619305428,0,0,0,1,11,0.109174194349,-0.039825371657,0.456619305428,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182684.746,lowres_wide/42899163_182684.746.png,lowres_depth/42899163_182684.746.png,confidence/42899163_182684.746.png,lowres_wide_intrinsics/42899163_182684.746.pincam,182684.74582096,0.00017904,182684.746,0.000,256,192,212.931,212.931,126.874,98.9378,-0.0475564146452,-0.998797550157,0.0119097114261,0.0946224350608,-0.471015846705,0.0329379560268,0.881509593371,-0.00545485034347,-0.88084190385,0.0363117729247,-0.472015884868,0.385875621619,0,0,0,1,12,0.094622435061,-0.005454850343,0.385875621619,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182685.346,lowres_wide/42899163_182685.346.png,lowres_depth/42899163_182685.346.png,confidence/42899163_182685.346.png,lowres_wide_intrinsics/42899163_182685.346.pincam,182685.34557246,0.00042754,182685.346,0.000,256,192,212.811,212.811,126.907,98.9375,-0.039553626578,-0.999216797139,-0.00114146404022,0.0903281512742,-0.591957825407,0.022512084689,0.805654478658,0.0292424118414,-0.80499779103,0.0325422549708,-0.592384636936,0.307999502948,0,0,0,1,13,0.090328151274,0.029242411841,0.307999502948,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182685.845,lowres_wide/42899163_182685.845.png,lowres_depth/42899163_182685.845.png,confidence/42899163_182685.845.png,lowres_wide_intrinsics/42899163_182685.845.pincam,182685.84536517,0.00036517,182685.845,0.000,256,192,212.931,212.931,126.871,98.932,-0.0348290950938,-0.999237102581,0.0176676812314,0.087733648025,-0.487691939228,0.0324241281565,0.872413461797,0.101013230677,-0.87232075898,0.0217689857006,-0.48844918335,0.359927211226,0,0,0,1,14,0.087733648025,0.101013230677,0.359927211226,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182686.145,lowres_wide/42899163_182686.145.png,lowres_depth/42899163_182686.145.png,confidence/42899163_182686.145.png,lowres_wide_intrinsics/42899163_182686.145.pincam,182686.14524071,0.00024071,182686.145,0.000,256,192,212.088,212.088,126.852,98.9243,-0.0106303195208,-0.999291431151,0.0361058434995,0.0635829625447,-0.358265058906,0.037516962451,0.932865813017,0.139947475896,-0.933559394936,-0.00301880048578,-0.358410020744,0.438351115436,0,0,0,1,15,0.063582962545,0.139947475896,0.438351115436,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182686.445,lowres_wide/42899163_182686.445.png,lowres_depth/42899163_182686.445.png,confidence/42899163_182686.445.png,lowres_wide_intrinsics/42899163_182686.445.pincam,182686.44511629,0.00011629,182686.445,0.000,256,192,212.208,212.208,126.849,98.9208,0.00309416211252,-0.999075017077,0.0428898171251,0.0194957651115,-0.175501222457,0.0416817969779,0.983596435901,0.146635386959,-0.984474350645,-0.0105706221624,-0.175209916586,0.503621687113,0,0,0,1,16,0.019495765111,0.146635386959,0.503621687113,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182686.945,lowres_wide/42899163_182686.945.png,lowres_depth/42899163_182686.945.png,confidence/42899163_182686.945.png,lowres_wide_intrinsics/42899163_182686.945.pincam,182686.94490937,0.00009063,182686.945,0.000,256,192,212.268,212.268,126.866,98.9118,-0.00825322403734,-0.994520234756,0.10421797807,-0.000354461957404,-0.0541088013107,0.104512992719,0.993050488129,0.226499467909,-0.998500937362,0.00255675829052,-0.0546748669256,0.532136015968,0,0,0,1,17,-0.000354461957,0.226499467909,0.532136015968,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182687.145,lowres_wide/42899163_182687.145.png,lowres_depth/42899163_182687.145.png,confidence/42899163_182687.145.png,lowres_wide_intrinsics/42899163_182687.145.pincam,182687.14482625,0.00017375,182687.145,0.000,256,192,214.197,214.197,126.866,98.8999,-0.00373769171199,-0.996694114765,0.0811595419694,0.0346636120595,-0.0444772473786,0.0812454865013,0.995701232996,0.319365014251,-0.999003405463,0.000111871220879,-0.0446338812847,0.518740935744,0,0,0,1,18,0.034663612059,0.319365014251,0.518740935744,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182687.345,lowres_wide/42899163_182687.345.png,lowres_depth/42899163_182687.345.png,confidence/42899163_182687.345.png,lowres_wide_intrinsics/42899163_182687.345.pincam,182687.34474379,0.00025621,182687.345,0.000,256,192,209.738,209.738,126.864,98.9102,-0.0165175840572,-0.99811782638,0.0590590727895,0.080221490253,-0.0252118207336,0.0594641182887,0.997912011518,0.423244299471,-0.999545663545,0.014994108776,-0.026146571282,0.522568597351,0,0,0,1,19,0.080221490253,0.423244299471,0.522568597351,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182687.545,lowres_wide/42899163_182687.545.png,lowres_depth/42899163_182687.545.png,confidence/42899163_182687.545.png,lowres_wide_intrinsics/42899163_182687.545.pincam,182687.54466079,0.00033921,182687.545,0.000,256,192,212.027,212.027,126.864,98.9175,-0.00715426378901,-0.998146315693,0.0604379762988,0.102747961277,-0.0220396204948,0.0605822344736,0.997919860507,0.518038074008,-0.999731499773,0.00580735186126,-0.0224321872825,0.527606213817,0,0,0,1,20,0.102747961277,0.518038074008,0.527606213817,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182687.745,lowres_wide/42899163_182687.745.png,lowres_depth/42899163_182687.745.png,confidence/42899163_182687.745.png,lowres_wide_intrinsics/42899163_182687.745.pincam,182687.74457800,0.00042200,182687.745,0.000,256,192,211.967,211.967,126.86,98.9227,-0.0089920103968,-0.994474036021,0.104597014438,0.114648912675,-0.0378960906701,0.104865007058,0.993764165487,0.621438269148,-0.999241227162,0.00497211976507,-0.0386296254718,0.520067607966,0,0,0,1,21,0.114648912675,0.621438269148,0.520067607966,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182687.944,lowres_wide/42899163_182687.944.png,lowres_depth/42899163_182687.944.png,confidence/42899163_182687.944.png,lowres_wide_intrinsics/42899163_182687.944.pincam,182687.94449529,0.00049529,182687.944,0.000,256,192,211.967,211.967,126.859,98.9187,2.94747305681e-05,-0.980544554638,0.196296651783,0.110626326875,-0.0434135163792,0.196110326489,0.979620337906,0.741355446436,-0.999057188417,-0.00855080195287,-0.0425631067843,0.506176643067,0,0,0,1,22,0.110626326875,0.741355446436,0.506176643067,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182688.144,lowres_wide/42899163_182688.144.png,lowres_depth/42899163_182688.144.png,confidence/42899163_182688.144.png,lowres_wide_intrinsics/42899163_182688.144.pincam,182688.14441233,0.00041233,182688.144,0.000,256,192,212.027,212.027,126.86,98.9184,-0.000319748547196,-0.959080622698,0.283132931547,0.100516500364,-0.0378231170358,0.282941949207,0.95839097721,0.868615966841,-0.999284398747,-0.010402525884,-0.0363658889162,0.509824927979,0,0,0,1,23,0.100516500364,0.868615966841,0.509824927979,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182688.344,lowres_wide/42899163_182688.344.png,lowres_depth/42899163_182688.344.png,confidence/42899163_182688.344.png,lowres_wide_intrinsics/42899163_182688.344.pincam,182688.34432921,0.00032921,182688.344,0.000,256,192,211.967,211.967,126.862,98.9234,-0.00982003721891,-0.924028211931,0.382198155967,0.100949226212,-0.0212067992696,0.382323069685,0.923785333317,0.960816241975,-0.99972688197,0.000966406780638,-0.0233501075839,0.520192911726,0,0,0,1,24,0.100949226212,0.960816241975,0.520192911726,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182688.544,lowres_wide/42899163_182688.544.png,lowres_depth/42899163_182688.544.png,confidence/42899163_182688.544.png,lowres_wide_intrinsics/42899163_182688.544.pincam,182688.54424650,0.00024650,182688.544,0.000,256,192,211.967,211.967,126.859,98.9224,-0.0160280931151,-0.890284656551,0.45512232481,0.118024321792,-0.0385369093449,0.455392637248,0.889456267929,1.0410859646,-0.999128623776,-0.00328271988783,-0.0416078946944,0.516535156196,0,0,0,1,25,0.118024321792,1.041085964600,0.516535156196,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182688.744,lowres_wide/42899163_182688.744.png,lowres_depth/42899163_182688.744.png,confidence/42899163_182688.744.png,lowres_wide_intrinsics/42899163_182688.744.pincam,182688.74416371,0.00016371,182688.744,0.000,256,192,211.967,211.967,126.856,98.9144,-0.0253634062526,-0.868326791089,0.495343599434,0.159365489971,-0.0684615882742,0.49584843232,0.865706268371,1.1298819219,-0.997331293279,-0.0119547497785,-0.0720234364877,0.499789228272,0,0,0,1,26,0.159365489971,1.129881921900,0.499789228272,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182688.944,lowres_wide/42899163_182688.944.png,lowres_depth/42899163_182688.944.png,confidence/42899163_182688.944.png,lowres_wide_intrinsics/42899163_182688.944.pincam,182688.94408096,0.00008096,182688.944,0.000,256,192,211.967,211.967,126.856,98.9149,-0.057297030571,-0.86706400827,0.494890953495,0.227342819726,-0.0643521161329,0.497882007259,0.864853925236,1.22310563343,-0.996281012284,0.0177062816813,-0.0843245643455,0.484883772537,0,0,0,1,27,0.227342819726,1.223105633430,0.484883772537,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182689.144,lowres_wide/42899163_182689.144.png,lowres_depth/42899163_182689.144.png,confidence/42899163_182689.144.png,lowres_wide_intrinsics/42899163_182689.144.pincam,182689.14399808,0.00000192,182689.144,0.000,256,192,211.907,211.907,126.851,98.9271,-0.0831205449867,-0.855369388823,0.511306350113,0.30636130698,-0.0657383467888,0.516670722859,0.853656742434,1.31686101839,-0.994368867555,0.0373439795036,-0.0991765215777,0.483600030725,0,0,0,1,28,0.306361306980,1.316861018390,0.483600030725,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182689.344,lowres_wide/42899163_182689.344.png,lowres_depth/42899163_182689.344.png,confidence/42899163_182689.344.png,lowres_wide_intrinsics/42899163_182689.344.pincam,182689.34391533,0.00008467,182689.344,0.000,256,192,213.835,213.835,126.849,98.9316,-0.0855459527696,-0.848315480757,0.522534912778,0.342069729529,-0.0784830121831,0.528565292539,0.845256853461,1.4001219777,-0.993238293041,0.0312981889387,-0.111794975763,0.485049289999,0,0,0,1,29,0.342069729529,1.400121977700,0.485049289999,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182689.544,lowres_wide/42899163_182689.544.png,lowres_depth/42899163_182689.544.png,confidence/42899163_182689.544.png,lowres_wide_intrinsics/42899163_182689.544.pincam,182689.54383258,0.00016742,182689.544,0.000,256,192,211.847,211.847,126.852,98.9454,-0.0666717864972,-0.835385235786,0.545606433902,0.335675657851,-0.0835302018241,0.549576699754,0.831256973788,1.48603361879,-0.994272386355,0.00984677194025,-0.106421157736,0.486863783764,0,0,0,1,30,0.335675657851,1.486033618790,0.486863783764,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182689.744,lowres_wide/42899163_182689.744.png,lowres_depth/42899163_182689.744.png,confidence/42899163_182689.744.png,lowres_wide_intrinsics/42899163_182689.744.pincam,182689.74374950,0.00025050,182689.744,0.000,256,192,211.907,211.907,126.851,98.9399,-0.0586036908786,-0.799925329431,0.597231173626,0.295038414454,-0.098358472407,0.599975229451,0.793949201744,1.59565766851,-0.993423987188,-0.0122143923193,-0.113840196324,0.474061644652,0,0,0,1,31,0.295038414454,1.595657668510,0.474061644652,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182689.944,lowres_wide/42899163_182689.944.png,lowres_depth/42899163_182689.944.png,confidence/42899163_182689.944.png,lowres_wide_intrinsics/42899163_182689.944.pincam,182689.94366683,0.00033317,182689.944,0.000,256,192,211.847,211.847,126.85,98.9442,-0.0975593488009,-0.750097341986,0.654091852118,0.240870374529,-0.110095203988,0.661327330138,0.741973859696,1.7191031221,-0.989121438207,0.000374110693692,-0.147100783549,0.471383812141,0,0,0,1,32,0.240870374529,1.719103122100,0.471383812141,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182690.144,lowres_wide/42899163_182690.144.png,lowres_depth/42899163_182690.144.png,confidence/42899163_182690.144.png,lowres_wide_intrinsics/42899163_182690.144.pincam,182690.14358388,0.00041612,182690.144,0.000,256,192,211.847,211.847,126.849,98.9447,-0.125675832648,-0.709677107921,0.693227226515,0.196867523448,-0.124374035986,0.704525283784,0.698695372592,1.82228113487,-0.984244219826,0.00158965470072,-0.17680720782,0.471323114,0,0,0,1,33,0.196867523448,1.822281134870,0.471323114000,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182690.344,lowres_wide/42899163_182690.344.png,lowres_depth/42899163_182690.344.png,confidence/42899163_182690.344.png,lowres_wide_intrinsics/42899163_182690.344.pincam,182690.34350112,0.00049888,182690.344,0.000,256,192,211.847,211.847,126.847,98.9206,-0.128767177208,-0.711736872349,0.690543002725,0.173168408539,-0.172839767895,0.701789674182,0.691098884275,1.9184365349,-0.976496507269,-0.030362439813,-0.213383911157,0.459732793815,0,0,0,1,34,0.173168408539,1.918436534900,0.459732793815,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182690.543,lowres_wide/42899163_182690.543.png,lowres_depth/42899163_182690.543.png,confidence/42899163_182690.543.png,lowres_wide_intrinsics/42899163_182690.543.pincam,182690.54341837,0.00041837,182690.543,0.000,256,192,211.847,211.847,126.848,98.9059,-0.143773389553,-0.727276272835,0.671117303776,0.179032647692,-0.211267199641,0.685085819598,0.697153921413,2.01756676069,-0.966796453662,-0.0415528910775,-0.252146731945,0.440166270956,0,0,0,1,35,0.179032647692,2.017566760690,0.440166270956,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182690.743,lowres_wide/42899163_182690.743.png,lowres_depth/42899163_182690.743.png,confidence/42899163_182690.743.png,lowres_wide_intrinsics/42899163_182690.743.pincam,182690.74333554,0.00033554,182690.743,0.000,256,192,211.847,211.847,126.848,98.9028,-0.177603948268,-0.711504081862,0.679866736246,0.219445788395,-0.211754725708,0.702297064686,0.679660775,2.10958116824,-0.961049828937,-0.0232545571282,-0.27539508324,0.415234223966,0,0,0,1,36,0.219445788395,2.109581168240,0.415234223966,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182690.943,lowres_wide/42899163_182690.943.png,lowres_depth/42899163_182690.943.png,confidence/42899163_182690.943.png,lowres_wide_intrinsics/42899163_182690.943.pincam,182690.94325263,0.00025263,182690.943,0.000,256,192,211.786,211.786,126.849,98.9204,-0.242033297256,-0.695509389095,0.676525367374,0.276613969525,-0.203117895971,0.718126511268,0.665610572445,2.2101752041,-0.948769204473,0.0236855123457,-0.31508093111,0.40920391374,0,0,0,1,37,0.276613969525,2.210175204100,0.409203913740,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182691.143,lowres_wide/42899163_182691.143.png,lowres_depth/42899163_182691.143.png,confidence/42899163_182691.143.png,lowres_wide_intrinsics/42899163_182691.143.pincam,182691.14316983,0.00016983,182691.143,0.000,256,192,211.786,211.786,126.851,98.9226,-0.233684120503,-0.68306192564,0.69196686161,0.303545879116,-0.194013052802,0.730116927097,0.655200891413,2.29528456757,-0.952759501221,0.0188594408043,-0.303139661419,0.413295256252,0,0,0,1,38,0.303545879116,2.295284567570,0.413295256252,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182691.343,lowres_wide/42899163_182691.343.png,lowres_depth/42899163_182691.343.png,confidence/42899163_182691.343.png,lowres_wide_intrinsics/42899163_182691.343.pincam,182691.34308692,0.00008692,182691.343,0.000,256,192,211.786,211.786,126.85,98.9221,-0.236505586942,-0.636874914169,0.73379523782,0.320315037222,-0.19417568594,0.770966540631,0.606552879985,2.38681478961,-0.952029889413,0.000967951249246,-0.306003517521,0.409390828445,0,0,0,1,39,0.320315037222,2.386814789610,0.409390828445,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182691.543,lowres_wide/42899163_182691.543.png,lowres_depth/42899163_182691.543.png,confidence/42899163_182691.543.png,lowres_wide_intrinsics/42899163_182691.543.pincam,182691.54300413,0.00000413,182691.543,0.000,256,192,211.907,211.907,126.85,98.9181,-0.244674040363,-0.537302110321,0.807118985167,0.32277141789,-0.16969911701,0.843301652598,0.509945617111,2.4930694476,-0.954639630258,-0.0121969246005,-0.297513716275,0.399594273146,0,0,0,1,40,0.322771417890,2.493069447600,0.399594273146,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182691.743,lowres_wide/42899163_182691.743.png,lowres_depth/42899163_182691.743.png,confidence/42899163_182691.743.png,lowres_wide_intrinsics/42899163_182691.743.pincam,182691.74292125,0.00007875,182691.743,0.000,256,192,211.967,211.967,126.849,98.9175,-0.251577008746,-0.423572373252,0.870227242327,0.307502941932,-0.131978804353,0.905761098133,0.4027138293,2.60862481155,-0.958796435054,-0.0135380104022,-0.283771243086,0.411517118367,0,0,0,1,41,0.307502941932,2.608624811550,0.411517118367,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182691.943,lowres_wide/42899163_182691.943.png,lowres_depth/42899163_182691.943.png,confidence/42899163_182691.943.png,lowres_wide_intrinsics/42899163_182691.943.pincam,182691.94283842,0.00016158,182691.943,0.000,256,192,211.967,211.967,126.848,98.9266,-0.253271999618,-0.324945479656,0.911188086764,0.300319166894,-0.0766108805086,0.945677587631,0.315950428453,2.69583646153,-0.96435681529,0.0102144751584,-0.264408012927,0.426378652105,0,0,0,1,42,0.300319166894,2.695836461530,0.426378652105,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
42899163,182692.243,lowres_wide/42899163_182692.243.png,lowres_depth/42899163_182692.243.png,confidence/42899163_182692.243.png,lowres_wide_intrinsics/42899163_182692.243.pincam,182692.24271396,0.00028604,182692.243,0.000,256,192,212.027,212.027,126.848,98.9226,-0.248990062049,-0.201598806006,0.947291861264,0.342264687078,-0.053217182259,0.979466153162,0.194458186564,2.77877893339,-0.967042853504,-0.00199404769495,-0.254605858653,0.426148342732,0,0,0,1,43,0.342264687078,2.778778933390,0.426148342732,0,e2d3cc2730b5ec0ba6ca6582924db4bd98fd411bc0b6bb5f5ebad23890700b63,136
