capture_group,group_identity_sha256,center_x_m,center_y_m,center_z_m
1477843927139495523,4c16b2ba9c4885c524a073a1cb56aba77ebc93cbe418fe9926d13a481fc458c9,-1.0747404294025535,5.004654168453076,-3.268393576016772
1477843927213223523,4ccb120509acba2eb41f4e50b2520b2a21c80394f24bd31cd30fd91be6a68d6a,-1.065630730615105,4.956349812787944,-3.2696663531668864
1477843930752167523,959b058e1d1a4934f83f581b6acdabdfd284c93c543da034ee60fb0b8a79ac2a,-0.8908046303177689,2.5969643474449318,-3.2731802877630845
1477843930825895523,5e0d33a2427ed613ec441044dcb6fde005ee7d697aaf154e71d1a170e81c1435,-0.8911636229048845,2.54540149593836,-3.2715642425071394
1477843930899623523,42ee9a76a036f94fbf57efe184539d690122931b10f2496d6d5737e98f997534,-0.8891970028934412,2.492886316459031,-3.2714660805733575
1477843930973351523,10aefa95da11913dfc1c1c28ed3579e83102f89d2d66ddf6bb885b45ae2f4079,-0.8846912012580244,2.4384306190254956,-3.272557281980641
1477843931047079523,0b95a744a93794a20df70531af7e4d1478b8d2f2200bc0e1bf1847dd3e086529,-0.8775568663811223,2.3792547189125037,-3.2732530214238325
1477843931120807523,0a46934c25b40cefa020eb9d278fd952f4a24c583f3e8e89078ef12292f2e178,-0.8660748374460867,2.3208660152063167,-3.272186235022723
1477843931194535523,1a041ff78e04d03cd0cf0e5563b0a5a96c01b3932debbb9b5065e40dd79c6151,-0.8608812998233524,2.264493084816867,-3.273340341921251
1477843931268263523,c5967961f9003d3952990108bb7188984733dbbc5021a20ad8b6033604fc39cb,-0.8500722593450349,2.2099776401759375,-3.267877966578555
1477843931341991523,f1d3352f15734c3481bb45d0198a15111c63313ce85d0cce1175753bc544fab1,-0.8451561172354831,2.1520842705008842,-3.265787476848418
1477843934217383523,8e4c7501a4fcbdb7ead0dd562134419a78c2bc385ed2a6636971eb557bfe5b20,-0.7484251829173221,0.048040404938124476,-3.217679074373579
1477843934291111523,fe0ea65c59ce4accba3cb0989cfbade0185408db023dd75e94567a8277615a33,-0.746551561164573,-0.001117044206488763,-3.2139566297578104
1477843934364839523,4159f133af936e650c0a65c76c01bae7e64cb36ea37a291d3bc1ced03ff4a5f4,-0.746837104075452,-0.04588272231583347,-3.2126643794403567
1477843934438567523,7e1d2e0fc2014a7d1b8827fcaa3a67323748d763366e5fa7536524b45f9ea91a,-0.7497938838370876,-0.09700806998979329,-3.2131912695599607
1477843934512295523,fe8862a9efdbdf6b736b52ce659af2e6fe84e602d03bed61c7bafe2d09ab4689,-0.7532394690234494,-0.14645379780920872,-3.214670438638853
1477843934586023523,27b93b29946c3da7991913de2ca97968127b6b7dc276fb0c23784e392dd4c031,-0.7554355978748817,-0.19747033148362378,-3.2195014253473455
1477843934659751523,2b18ef7e3fc7ce84b1db8af585359c29bd5bc36f9e51c2bf696a5343aafe660d,-0.7594705239675289,-0.2515835033477518,-3.224732404630847
1477843934733479523,3a933de19d96b4ef2b58e765d507cb20245c7cf0db1051d32a9a0ec7d6723679,-0.7659039461847651,-0.30118299021046524,-3.2252801938066233
1477843934807207523,129d0c0d85a61b80c7320337d2183777d2e97e36484c7bc52b56b3ab1d33af64,-0.7723878229627579,-0.351268308925724,-3.2264876716876887
1477843934880935523,b0ba1b849eef4a8f87053ca39265e78bae4182c4f3abbb8d529569bc3f597ce1,-0.7819554389456344,-0.3947013508284628,-3.218145073669322
