frame_index,timestamp,transforms_depth_path,processed_depth_path,raw_depth_path,processed_exists,raw_exists,processed_sha256,raw_sha256,byte_identical,direct_reference,file_size_equal,dtype,shape,mapping_source
10,1305031912.29725,depth/0010.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0010.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031912.303877.png,True,True,a24dc12d7af82ed9e0a27e92d335ddbba82cc3cb804f70b21e5ba608d62e55e3,a24dc12d7af82ed9e0a27e92d335ddbba82cc3cb804f70b21e5ba608d62e55e3,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
11,1305031912.43329,depth/0011.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0011.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031912.438048.png,True,True,22ffe9f3c10112bbf507634e76759d28b8c23fdfaf39a342dc00abd8915056cd,22ffe9f3c10112bbf507634e76759d28b8c23fdfaf39a342dc00abd8915056cd,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
12,1305031912.59709,depth/0012.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0012.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031912.607722.png,True,True,bc4bc5c637eade01af076870358ad2055407ca578437b12b670a258d8255b403,bc4bc5c637eade01af076870358ad2055407ca578437b12b670a258d8255b403,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
13,1305031912.733125,depth/0013.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0013.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031912.740310.png,True,True,56796d1fd4c680cb89c4080075daaa2211583d7ec918a3bc1bea753a38e4eb46,56796d1fd4c680cb89c4080075daaa2211583d7ec918a3bc1bea753a38e4eb46,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
14,1305031912.897198,depth/0014.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0014.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031912.908080.png,True,True,ce1ac36e3e7cca5060e67ca077f71cf921d4551eb7549494d57d59b728e370e7,ce1ac36e3e7cca5060e67ca077f71cf921d4551eb7549494d57d59b728e370e7,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
15,1305031913.033133,depth/0015.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0015.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.040171.png,True,True,6820c066ff3be88e2f58c7a7d0e5cbef29b86c8d0a7844bb1b110f5af059ce60,6820c066ff3be88e2f58c7a7d0e5cbef29b86c8d0a7844bb1b110f5af059ce60,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
16,1305031913.197113,depth/0016.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0016.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.208546.png,True,True,81f8781d39fe7de1d23b4bd34055403169824eff341023c4c30d0d0e8bfe5a41,81f8781d39fe7de1d23b4bd34055403169824eff341023c4c30d0d0e8bfe5a41,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
17,1305031913.333122,depth/0017.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0017.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.340047.png,True,True,5c75d7ca6ce7a581119a3aac1f0477140cb11bd80c1afa3255231e7ec2c4cc70,5c75d7ca6ce7a581119a3aac1f0477140cb11bd80c1afa3255231e7ec2c4cc70,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
18,1305031913.497227,depth/0018.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0018.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.508406.png,True,True,c9c9fa513329fc865a398d81545919e78d7ed823fe291aadf678c72679ca550e,c9c9fa513329fc865a398d81545919e78d7ed823fe291aadf678c72679ca550e,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
19,1305031913.633293,depth/0019.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0019.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.637112.png,True,True,64da280d12b24624e1eb59cc67e4669d0608c437fc391acdcc194e03710cb070,64da280d12b24624e1eb59cc67e4669d0608c437fc391acdcc194e03710cb070,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
20,1305031913.797106,depth/0020.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0020.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.809508.png,True,True,e34dda0a0b1b91fd5360163aee94957d12b2394608f2d55581e1eef31ebc3fb2,e34dda0a0b1b91fd5360163aee94957d12b2394608f2d55581e1eef31ebc3fb2,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
21,1305031913.965134,depth/0021.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0021.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031913.977474.png,True,True,c2ead2dc142dd338a443348486cf47325def9aa7759bf714f256bda70c699199,c2ead2dc142dd338a443348486cf47325def9aa7759bf714f256bda70c699199,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
22,1305031914.097126,depth/0022.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0022.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.108031.png,True,True,43c6a376b3f1bcb7e2dfc2371be6d46dff6f8b8b8758eb7e5c3cd5702363dc5e,43c6a376b3f1bcb7e2dfc2371be6d46dff6f8b8b8758eb7e5c3cd5702363dc5e,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
23,1305031914.265074,depth/0023.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0023.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.275498.png,True,True,8320473693cdcdcb9b54c0189306b0ca9610a59cd3defe3ec50839e280259712,8320473693cdcdcb9b54c0189306b0ca9610a59cd3defe3ec50839e280259712,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
24,1305031914.397215,depth/0024.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0024.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.407339.png,True,True,461d39e738eca28493d60c9a1531028aea40d1de9e4735f1b93ce53d1c954fbe,461d39e738eca28493d60c9a1531028aea40d1de9e4735f1b93ce53d1c954fbe,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
25,1305031914.565001,depth/0025.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0025.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.575638.png,True,True,f88d5d8f8d8431e5c8a21c7982347f22e3ea4b48d41a2d509f59ee98220ba787,f88d5d8f8d8431e5c8a21c7982347f22e3ea4b48d41a2d509f59ee98220ba787,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
26,1305031914.697129,depth/0026.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0026.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.707659.png,True,True,f90cc118e567c7fdd7b18460100b0cd1aa8753f9d44723c775d248315334baa1,f90cc118e567c7fdd7b18460100b0cd1aa8753f9d44723c775d248315334baa1,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
27,1305031914.865128,depth/0027.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0027.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031914.876190.png,True,True,7d3e3189169fa57777d02eee4355f8c7fbf96f2701f829c8bcf60471e4251960,7d3e3189169fa57777d02eee4355f8c7fbf96f2701f829c8bcf60471e4251960,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
28,1305031914.997078,depth/0028.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0028.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.007678.png,True,True,7ae3b65cc42acc75ecbf1faf7fddf3fe511222b586f82db257030492fcdb7dd7,7ae3b65cc42acc75ecbf1faf7fddf3fe511222b586f82db257030492fcdb7dd7,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
29,1305031915.165021,depth/0029.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0029.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.173454.png,True,True,bb6d6ff2c04003418a152cbf3b910ca270fd0439252cd8e4da200fd6f8d1ac68,bb6d6ff2c04003418a152cbf3b910ca270fd0439252cd8e4da200fd6f8d1ac68,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
30,1305031915.333207,depth/0030.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0030.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.341488.png,True,True,8c552cbedc0c01bf401aedffbc0e8f32cb65a516bfca230b93950b16024f7c44,8c552cbedc0c01bf401aedffbc0e8f32cb65a516bfca230b93950b16024f7c44,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
31,1305031915.46492,depth/0031.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0031.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.474257.png,True,True,ad1f7a3efbcb8db25a7e35d0878add0e9a0d116693d879129d658d734e716941,ad1f7a3efbcb8db25a7e35d0878add0e9a0d116693d879129d658d734e716941,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
32,1305031915.633062,depth/0032.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0032.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.644456.png,True,True,ff6ed95c134cd718ef2bea493e03aef9ec1769efc821b7c9898a5bd8b3c51ed1,ff6ed95c134cd718ef2bea493e03aef9ec1769efc821b7c9898a5bd8b3c51ed1,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
33,1305031915.76501,depth/0033.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0033.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.776046.png,True,True,f265d6987432b06511e3098d277b768e7afb6ad9559dca0a960c06913cf88284,f265d6987432b06511e3098d277b768e7afb6ad9559dca0a960c06913cf88284,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
34,1305031915.933056,depth/0034.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0034.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031915.944991.png,True,True,465e738e22855881f46c43284abfe1130fc68553a789c257932e160bcde047af,465e738e22855881f46c43284abfe1130fc68553a789c257932e160bcde047af,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
35,1305031916.06506,depth/0035.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0035.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.075852.png,True,True,1ca1deda2e612d7ba3e005e13c6368728b4994a1a648182f296c6828ec2b83eb,1ca1deda2e612d7ba3e005e13c6368728b4994a1a648182f296c6828ec2b83eb,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
36,1305031916.23305,depth/0036.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0036.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.244817.png,True,True,bcfd728d6f8c3f17a12a467cfb6e704be68b3009991bc5dee143fd70716642f1,bcfd728d6f8c3f17a12a467cfb6e704be68b3009991bc5dee143fd70716642f1,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
37,1305031916.365121,depth/0037.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0037.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.375943.png,True,True,fe65c51936bc21f4e5de71d6b934eabb3ff631aaf6a5339077d3b26c767858f8,fe65c51936bc21f4e5de71d6b934eabb3ff631aaf6a5339077d3b26c767858f8,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
38,1305031916.533266,depth/0038.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0038.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.542416.png,True,True,10e8e9fb4337a357cf49fd54d827414ddf6adb4a1565cce8b4771ee3e1daeaca,10e8e9fb4337a357cf49fd54d827414ddf6adb4a1565cce8b4771ee3e1daeaca,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
39,1305031916.701048,depth/0039.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0039.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.711186.png,True,True,c9449a82873029ffdf0e03b0e92efd4c46ce6080c55ea5c88ef22bc874caab82,c9449a82873029ffdf0e03b0e92efd4c46ce6080c55ea5c88ef22bc874caab82,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
40,1305031916.833266,depth/0040.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0040.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031916.842413.png,True,True,3a99d50524751b1d7be47870247707b3d24214f28db207b7153cc3070cf1f06f,3a99d50524751b1d7be47870247707b3d24214f28db207b7153cc3070cf1f06f,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
41,1305031917.001132,depth/0041.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0041.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.013257.png,True,True,7b4ff18b7a13760b7821adaa4a6b7353dd8b98eeb3e79aff204838fc3ebe92ea,7b4ff18b7a13760b7821adaa4a6b7353dd8b98eeb3e79aff204838fc3ebe92ea,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
42,1305031917.133106,depth/0042.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0042.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.144721.png,True,True,e0095772a395b32654014a513425661ec3c17ceb61b30b2ccf9106ef45578159,e0095772a395b32654014a513425661ec3c17ceb61b30b2ccf9106ef45578159,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
43,1305031917.301107,depth/0043.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0043.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.311009.png,True,True,0ba676bc9f5edab509e51c9dcd23755ef2d204608a4fb9ae71865059f28965ff,0ba676bc9f5edab509e51c9dcd23755ef2d204608a4fb9ae71865059f28965ff,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
44,1305031917.433141,depth/0044.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0044.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.442191.png,True,True,1ccac22aeac784103b762cf3ddfec29fb5cb1583a758e1e2fdab0a7f66e2c8d7,1ccac22aeac784103b762cf3ddfec29fb5cb1583a758e1e2fdab0a7f66e2c8d7,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
45,1305031917.601069,depth/0045.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0045.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.611278.png,True,True,a5951fa7577771136ee3bbfc59dfea43ceb765af8427f89598a2e90fb8fe6132,a5951fa7577771136ee3bbfc59dfea43ceb765af8427f89598a2e90fb8fe6132,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
46,1305031917.733003,depth/0046.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0046.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.743645.png,True,True,7105b3dfdc2521ad5cc346edf73cec5f8eb9d4942d7e7f1d42c508d316160860,7105b3dfdc2521ad5cc346edf73cec5f8eb9d4942d7e7f1d42c508d316160860,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
47,1305031917.90106,depth/0047.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0047.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031917.907881.png,True,True,c6d6f82f08a3145132ae12234b2113b8f330449f5e01a206bdb3ec2b74d67bd8,c6d6f82f08a3145132ae12234b2113b8f330449f5e01a206bdb3ec2b74d67bd8,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
48,1305031918.033144,depth/0048.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0048.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031918.044049.png,True,True,db84e660e28c3759448a904e2776984afd7a5f4741f32f970d8c94202fa5239b,db84e660e28c3759448a904e2776984afd7a5f4741f32f970d8c94202fa5239b,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
49,1305031918.201086,depth/0049.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0049.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031918.214208.png,True,True,02a18fa5c03a6c1fe7c985b6bd1eb179997166c5f9ab954644b378b64d8249ca,02a18fa5c03a6c1fe7c985b6bd1eb179997166c5f9ab954644b378b64d8249ca,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
50,1305031918.365072,depth/0050.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0050.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031918.379884.png,True,True,6c2dae513581cdbe51aedea05b9b14296cca3338385a4e21739995a26af82471,6c2dae513581cdbe51aedea05b9b14296cca3338385a4e21739995a26af82471,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
51,1305031918.501125,depth/0051.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0051.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031918.513488.png,True,True,521da6702c50a485d37fb4bcf04adc0b6a214eb01422a1df8263dac4c1ec1ec1,521da6702c50a485d37fb4bcf04adc0b6a214eb01422a1df8263dac4c1ec1ec1,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
52,1305031918.665112,depth/0052.png,/disk1/zlab/cross_dataset_assets/processed/tum_rgbd/freiburg1_room/depth/0052.png,/disk1/zlab/cross_dataset_assets/raw/tum_rgbd/rgbd_dataset_freiburg1_room/depth/1305031918.681778.png,True,True,2997be756dcc24ac5f132aa589f1e90117d7e02750761508d1b17e35b49a8717,2997be756dcc24ac5f132aa589f1e90117d7e02750761508d1b17e35b49a8717,True,False,True,I;16,"[480, 640]",historical_tum_selected_frames.csv + frozen transforms.json
