video_id,timestamp,rgb,depth,confidence,intrinsics,pose_timestamp,pose_delta_s,intrinsics_timestamp,intrinsics_delta_s,width,height,fx,fy,cx,cy,c2w_00,c2w_01,c2w_02,c2w_03,c2w_10,c2w_11,c2w_12,c2w_13,c2w_20,c2w_21,c2w_22,c2w_23,c2w_30,c2w_31,c2w_32,c2w_33,keyframe_index,v1_group_id,v1_group_hash,split
48018874,653419.501,lowres_wide/48018874_653419.501.png,lowres_depth/48018874_653419.501.png,confidence/48018874_653419.501.png,lowres_wide_intrinsics/48018874_653419.501.pincam,653419.50133933,0.00033933,653419.501,0.000,256,192,212.148,212.148,127.026,97.8874,0.757554616733,0.144960305621,-0.636472711482,-0.0800799894087,0.12970471728,-0.98901642292,-0.0708745476897,0.636936951835,-0.63975596049,-0.0288621722878,-0.768035992665,0.139264449385,0,0,0,1,10,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653419.601,lowres_wide/48018874_653419.601.png,lowres_depth/48018874_653419.601.png,confidence/48018874_653419.601.png,lowres_wide_intrinsics/48018874_653419.601.pincam,653419.60129883,0.00029883,653419.601,0.000,256,192,212.208,212.208,126.992,97.8815,0.676843409943,0.273656852632,-0.683370269638,-0.0829399865868,0.221088239435,-0.961043926533,-0.165875138757,0.646091828371,-0.70214171561,-0.0388136352557,-0.710978560097,0.172395000631,0,0,0,1,11,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653419.701,lowres_wide/48018874_653419.701.png,lowres_depth/48018874_653419.701.png,confidence/48018874_653419.701.png,lowres_wide_intrinsics/48018874_653419.701.pincam,653419.70125837,0.00025837,653419.701,0.000,256,192,212.208,212.208,126.962,97.8825,0.593994208797,0.379001185728,-0.709597760095,-0.078656070697,0.268274004653,-0.924899060343,-0.269426774104,0.65821728238,-0.758419368386,-0.030328689281,-0.65106085143,0.208209128587,0,0,0,1,12,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653419.901,lowres_wide/48018874_653419.901.png,lowres_depth/48018874_653419.901.png,confidence/48018874_653419.901.png,lowres_wide_intrinsics/48018874_653419.901.pincam,653419.90117750,0.00017750,653419.901,0.000,256,192,212.329,212.329,126.915,97.8752,0.454213785587,0.418150029031,-0.786664089815,-0.0495011968232,0.248372017332,-0.907432433723,-0.338936158051,0.711491813937,-0.855570673872,-0.041435871529,-0.516025087143,0.268832883322,0,0,0,1,13,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653420.101,lowres_wide/48018874_653420.101.png,lowres_depth/48018874_653420.101.png,confidence/48018874_653420.101.png,lowres_wide_intrinsics/48018874_653420.101.pincam,653420.10109654,0.00009654,653420.101,0.000,256,192,212.329,212.329,126.895,97.864,0.345646549579,0.454288662207,-0.821066546727,0.00842424880531,0.247338736694,-0.888161520786,-0.387288861607,0.773132559702,-0.905180651635,-0.0692165037045,-0.419353148933,0.333684157522,0,0,0,1,14,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653420.301,lowres_wide/48018874_653420.301.png,lowres_depth/48018874_653420.301.png,confidence/48018874_653420.301.png,lowres_wide_intrinsics/48018874_653420.301.pincam,653420.30101558,0.00001558,653420.301,0.000,256,192,212.449,212.449,126.88,97.8568,0.205472956791,0.446423151954,-0.870911725393,0.0692971354753,0.193604096829,-0.890854611137,-0.410968995798,0.824835617943,-0.959321800919,-0.0841690632965,-0.269475882159,0.42040662662,0,0,0,1,15,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653420.501,lowres_wide/48018874_653420.501.png,lowres_depth/48018874_653420.501.png,confidence/48018874_653420.501.png,lowres_wide_intrinsics/48018874_653420.501.pincam,653420.50093454,0.00006546,653420.501,0.000,256,192,212.57,212.57,126.881,97.861,0.0596005970838,0.432010310786,-0.899897138679,0.117549853431,0.104150772147,-0.899270658083,-0.424811605506,0.848280209529,-0.992774085826,-0.0684059565098,-0.0985912756055,0.496787826467,0,0,0,1,16,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653420.801,lowres_wide/48018874_653420.801.png,lowres_depth/48018874_653420.801.png,confidence/48018874_653420.801.png,lowres_wide_intrinsics/48018874_653420.801.pincam,653420.80081342,0.00018658,653420.801,0.000,256,192,212.69,212.69,126.907,97.8633,-0.101841068997,0.379515162644,-0.91956328656,0.171785129317,0.0207119887533,-0.923360093525,-0.383375991954,0.847818402602,-0.994585044221,-0.0580894052976,0.0861754652136,0.588909140968,0,0,0,1,17,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653421.101,lowres_wide/48018874_653421.101.png,lowres_depth/48018874_653421.101.png,confidence/48018874_653421.101.png,lowres_wide_intrinsics/48018874_653421.101.pincam,653421.10069229,0.00030771,653421.101,0.000,256,192,212.75,212.75,126.943,97.8742,-0.227045073085,0.322569712804,-0.918912027982,0.215966615192,-0.0498819088684,-0.946166948709,-0.319812289224,0.865022578594,-0.972605947933,-0.0267747185425,0.230912937038,0.652164289128,0,0,0,1,18,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653421.501,lowres_wide/48018874_653421.501.png,lowres_depth/48018874_653421.501.png,confidence/48018874_653421.501.png,lowres_wide_intrinsics/48018874_653421.501.pincam,653421.50053050,0.00046950,653421.501,0.000,256,192,212.811,212.811,126.986,97.8918,-0.318947922559,0.364327838714,-0.874949969217,0.228768082766,-0.144770077996,-0.931059288117,-0.334918238572,0.941844622998,-0.936650333482,0.0198450988662,0.34970319535,0.717084008528,0,0,0,1,19,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653421.800,lowres_wide/48018874_653421.800.png,lowres_depth/48018874_653421.800.png,confidence/48018874_653421.800.png,lowres_wide_intrinsics/48018874_653421.800.pincam,653421.80040908,0.00040908,653421.800,0.000,256,192,212.871,212.871,127.001,97.8905,-0.340534059675,0.407433120226,-0.84736934494,0.198996888305,-0.166721790678,-0.913118644056,-0.372045946612,1.03781830089,-0.925332588162,0.0145806179686,0.378875978211,0.732775290652,0,0,0,1,20,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653422.100,lowres_wide/48018874_653422.100.png,lowres_depth/48018874_653422.100.png,confidence/48018874_653422.100.png,lowres_wide_intrinsics/48018874_653422.100.pincam,653422.10028779,0.00028779,653422.100,0.000,256,192,212.75,212.75,126.973,97.876,-0.288728725003,0.419851709056,-0.860441901444,0.139660386837,-0.0883486797687,-0.906566726543,-0.412712104387,1.10713889056,-0.953325880348,-0.0431429336827,0.298845199279,0.705894793318,0,0,0,1,21,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653422.300,lowres_wide/48018874_653422.300.png,lowres_depth/48018874_653422.300.png,confidence/48018874_653422.300.png,lowres_wide_intrinsics/48018874_653422.300.pincam,653422.30020663,0.00020663,653422.300,0.000,256,192,212.69,212.69,126.922,97.8571,-0.157083821336,0.494818849666,-0.854680629878,0.0599250528794,0.0151048072628,-0.864119640174,-0.503059730313,1.10689128791,-0.987469755421,-0.0919323309836,0.128265071816,0.6505061241,0,0,0,1,22,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653422.500,lowres_wide/48018874_653422.500.png,lowres_depth/48018874_653422.500.png,confidence/48018874_653422.500.png,lowres_wide_intrinsics/48018874_653422.500.pincam,653422.50012575,0.00012575,653422.500,0.000,256,192,212.57,212.57,126.883,97.8639,0.0381992024718,0.560939030377,-0.826975347353,-0.0386689999264,0.111527766002,-0.824802033043,-0.554313236085,1.08636889092,-0.993026876948,-0.071056389491,-0.0940670567807,0.559256937947,0,0,0,1,23,0,35c8aa07359d53bf434e138c7c9c17a7a002b62283ae096a63bbac1b2ccc6b42,TRAIN
48018874,653422.700,lowres_wide/48018874_653422.700.png,lowres_depth/48018874_653422.700.png,confidence/48018874_653422.700.png,lowres_wide_intrinsics/48018874_653422.700.pincam,653422.70004517,0.00004517,653422.700,0.000,256,192,212.449,212.449,126.879,97.8642,0.20178002639,0.58615029373,-0.784673597179,-0.13910248261,0.234548932354,-0.806759473983,-0.542333798938,1.05907433277,-0.950931974056,-0.0746122262028,-0.300268873544,0.44566137535,0,0,0,1,24,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653422.900,lowres_wide/48018874_653422.900.png,lowres_depth/48018874_653422.900.png,confidence/48018874_653422.900.png,lowres_wide_intrinsics/48018874_653422.900.pincam,653422.89996392,0.00003608,653422.900,0.000,256,192,212.268,212.268,126.911,97.862,0.352431709969,0.631536990474,-0.690617781028,-0.236035215184,0.387817124922,-0.770178147823,-0.506382758626,1.02589446627,-0.851698166856,-0.0893680607365,-0.516356061545,0.336804115642,0,0,0,1,25,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653423.100,lowres_wide/48018874_653423.100.png,lowres_depth/48018874_653423.100.png,confidence/48018874_653423.100.png,lowres_wide_intrinsics/48018874_653423.100.pincam,653423.09988308,0.00011692,653423.100,0.000,256,192,212.208,212.208,126.977,97.8614,0.482542865435,0.642975015084,-0.594756683859,-0.298893758058,0.506096595803,-0.758895165557,-0.409810155329,1.01441843335,-0.714855662868,-0.103253366395,-0.691606914073,0.235048379824,0,0,0,1,26,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653423.300,lowres_wide/48018874_653423.300.png,lowres_depth/48018874_653423.300.png,confidence/48018874_653423.300.png,lowres_wide_intrinsics/48018874_653423.300.pincam,653423.29980225,0.00019775,653423.300,0.000,256,192,212.088,212.088,127.054,97.8687,0.558214298099,0.678241110138,-0.47789726293,-0.324152223649,0.596630972511,-0.728396891835,-0.336852268222,1.02785965299,-0.576565937286,-0.0970925562735,-0.811261212852,0.149206695716,0,0,0,1,27,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653423.600,lowres_wide/48018874_653423.600.png,lowres_depth/48018874_653423.600.png,confidence/48018874_653423.600.png,lowres_wide_intrinsics/48018874_653423.600.pincam,653423.59968087,0.00031913,653423.600,0.000,256,192,212.027,212.027,127.125,97.8824,0.584229277375,0.728273665113,-0.358180987996,-0.316421997282,0.6710409784,-0.681698561469,-0.291532290834,1.10197992211,-0.456486754207,-0.0700324210239,-0.886969730735,0.0793641654573,0,0,0,1,28,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653423.800,lowres_wide/48018874_653423.800.png,lowres_depth/48018874_653423.800.png,confidence/48018874_653423.800.png,lowres_wide_intrinsics/48018874_653423.800.pincam,653423.79959963,0.00040037,653423.800,0.000,256,192,212.027,212.027,127.182,97.8899,0.611764001584,0.737371196262,-0.28640622425,-0.306264634674,0.701768043228,-0.672990145034,-0.233679006739,1.19353818407,-0.365056735137,-0.0580343313111,-0.929174685686,0.0460045682884,0,0,0,1,29,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.000,lowres_wide/48018874_653424.000.png,lowres_depth/48018874_653424.000.png,confidence/48018874_653424.000.png,lowres_wide_intrinsics/48018874_653424.000.pincam,653423.99951912,0.00048088,653424.000,0.000,256,192,212.088,212.088,127.21,97.8968,0.6307996455,0.734751068148,-0.249464777258,-0.31162005535,0.705501490582,-0.676932009007,-0.20983493982,1.28299481227,-0.323047139013,-0.0436339665515,-0.945376445094,0.0274230319675,0,0,0,1,30,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.199,lowres_wide/48018874_653424.199.png,lowres_depth/48018874_653424.199.png,confidence/48018874_653424.199.png,lowres_wide_intrinsics/48018874_653424.199.pincam,653424.19943829,0.00043829,653424.199,0.000,256,192,212.088,212.088,127.146,97.9008,0.620331967467,0.719779555418,-0.31161778149,-0.334841616753,0.657477157971,-0.693833814823,-0.293799973034,1.34759618632,-0.42768216807,-0.0226280580331,-0.903645911906,0.0724784760246,0,0,0,1,31,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.399,lowres_wide/48018874_653424.399.png,lowres_depth/48018874_653424.399.png,confidence/48018874_653424.399.png,lowres_wide_intrinsics/48018874_653424.399.pincam,653424.39935733,0.00035733,653424.399,0.000,256,192,212.148,212.148,127.047,97.9115,0.573735010639,0.709130975918,-0.409830936558,-0.360747360192,0.556536125457,-0.704652943247,-0.440149713887,1.40140897969,-0.600912371838,0.0244435792553,-0.79894106967,0.145808835545,0,0,0,1,32,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.599,lowres_wide/48018874_653424.599.png,lowres_depth/48018874_653424.599.png,confidence/48018874_653424.599.png,lowres_wide_intrinsics/48018874_653424.599.pincam,653424.59927625,0.00027625,653424.599,0.000,256,192,212.208,212.208,126.975,97.9121,0.515833294881,0.684988164844,-0.514497061134,-0.383069242812,0.448376014118,-0.727607886696,-0.519177920545,1.4524568039,-0.729982850385,0.0371211158379,-0.682456636647,0.211387051957,0,0,0,1,33,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.799,lowres_wide/48018874_653424.799.png,lowres_depth/48018874_653424.799.png,confidence/48018874_653424.799.png,lowres_wide_intrinsics/48018874_653424.799.pincam,653424.79919554,0.00019554,653424.799,0.000,256,192,212.329,212.329,126.922,97.9078,0.414326336253,0.690648176366,-0.592738377,-0.408702690787,0.356481865263,-0.722381891028,-0.59252433136,1.49912321891,-0.837409318569,0.0341979531074,-0.545505392437,0.270754036071,0,0,0,1,34,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653424.999,lowres_wide/48018874_653424.999.png,lowres_depth/48018874_653424.999.png,confidence/48018874_653424.999.png,lowres_wide_intrinsics/48018874_653424.999.pincam,653424.99911392,0.00011392,653424.999,0.000,256,192,212.449,212.449,126.883,97.8821,0.235745080259,0.695065090382,-0.679197156403,-0.434085371103,0.26674410606,-0.718333153211,-0.642530203867,1.52887478777,-0.934490149234,-0.0296985038436,-0.354748023044,0.343484142829,0,0,0,1,35,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653425.199,lowres_wide/48018874_653425.199.png,lowres_depth/48018874_653425.199.png,confidence/48018874_653425.199.png,lowres_wide_intrinsics/48018874_653425.199.pincam,653425.19903371,0.00003371,653425.199,0.000,256,192,212.509,212.509,126.877,97.8695,0.0806492986368,0.714258527261,-0.695219711217,-0.462044275133,0.164196158923,-0.697483147261,-0.697536293451,1.54987419725,-0.983125277889,-0.0578965933491,-0.173530033292,0.398292925715,0,0,0,1,36,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653425.499,lowres_wide/48018874_653425.499.png,lowres_depth/48018874_653425.499.png,confidence/48018874_653425.499.png,lowres_wide_intrinsics/48018874_653425.499.pincam,653425.49891208,0.00008792,653425.499,0.000,256,192,212.63,212.63,126.895,97.8812,-0.0312674101619,0.729775064525,-0.682971964475,-0.517257122414,-0.000432021324576,-0.683315867317,-0.730122756001,1.61807979274,-0.99951096163,-0.0225339892277,0.0216807958835,0.437519209311,0,0,0,1,37,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653425.699,lowres_wide/48018874_653425.699.png,lowres_depth/48018874_653425.699.png,confidence/48018874_653425.699.png,lowres_wide_intrinsics/48018874_653425.699.pincam,653425.69883137,0.00016863,653425.699,0.000,256,192,212.75,212.75,126.925,97.8838,-0.126886830399,0.706199876294,-0.696549687383,-0.519220257499,-0.103596320372,-0.707820169243,-0.698754900103,1.68005176912,-0.986492541622,-0.0165028099305,0.162972766399,0.473991451236,0,0,0,1,38,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653425.899,lowres_wide/48018874_653425.899.png,lowres_depth/48018874_653425.899.png,confidence/48018874_653425.899.png,lowres_wide_intrinsics/48018874_653425.899.pincam,653425.89875050,0.00024950,653425.899,0.000,256,192,212.811,212.811,126.971,97.8915,-0.218931256332,0.698090955796,-0.681717039861,-0.476099347627,-0.214712982157,-0.716008462677,-0.664251621503,1.77071125697,-0.951823219035,0.00094805659911,0.306645823214,0.500912694981,0,0,0,1,39,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653426.099,lowres_wide/48018874_653426.099.png,lowres_depth/48018874_653426.099.png,confidence/48018874_653426.099.png,lowres_wide_intrinsics/48018874_653426.099.pincam,653426.09866958,0.00033042,653426.099,0.000,256,192,212.871,212.871,127.004,97.8857,-0.270683075895,0.740607326143,-0.615005252732,-0.429448567513,-0.275304962271,-0.671726870939,-0.68774282156,1.87255936681,-0.922462926178,-0.0168463444647,0.385717967568,0.511612510345,0,0,0,1,40,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653426.299,lowres_wide/48018874_653426.299.png,lowres_depth/48018874_653426.299.png,confidence/48018874_653426.299.png,lowres_wide_intrinsics/48018874_653426.299.pincam,653426.29858879,0.00041121,653426.299,0.000,256,192,212.811,212.811,126.992,97.9104,-0.208881945748,0.713114753195,-0.669205261124,-0.428535868588,-0.28562606142,-0.698949975274,-0.655657444938,1.98257448192,-0.935299997743,0.054187460174,0.349682189111,0.499296981116,0,0,0,1,41,1,67dbe5e7997dc52919cb07d4bcabf99cec0fe7a581d4bba6318466700fb6d8fc,TRAIN
48018874,653426.499,lowres_wide/48018874_653426.499.png,lowres_depth/48018874_653426.499.png,confidence/48018874_653426.499.png,lowres_wide_intrinsics/48018874_653426.499.pincam,653426.49850783,0.00049217,653426.499,0.000,256,192,212.63,212.63,126.907,97.8996,-0.0354100667636,0.70633102432,-0.706995481779,-0.469015199028,-0.0712920785353,-0.707422127237,-0.703186585078,2.05967663262,-0.996826748593,0.0255032934862,0.0754056716132,0.450169733,0,0,0,1,42,2,f5191466ea0d8c1b824bfe0ff9293ef6ef214ebb5f0009f053c22767b9f6f9d6,TRAIN
48018874,653426.598,lowres_wide/48018874_653426.598.png,lowres_depth/48018874_653426.598.png,confidence/48018874_653426.598.png,lowres_wide_intrinsics/48018874_653426.598.pincam,653426.59846733,0.00046733,653426.598,0.000,256,192,212.57,212.57,126.885,97.8715,0.00392992090022,0.717626829537,-0.696416749691,-0.484753280246,0.0795549999637,-0.694439134022,-0.715140050004,2.08924428586,-0.996822731333,-0.0525929906673,-0.0598198932645,0.42106462247,0,0,0,1,43,2,f5191466ea0d8c1b824bfe0ff9293ef6ef214ebb5f0009f053c22767b9f6f9d6,TRAIN
48018874,653426.798,lowres_wide/48018874_653426.798.png,lowres_depth/48018874_653426.798.png,confidence/48018874_653426.798.png,lowres_wide_intrinsics/48018874_653426.798.pincam,653426.79838646,0.00038646,653426.798,0.000,256,192,212.449,212.449,126.878,97.8669,0.149589131049,0.736430721116,-0.659767295999,-0.536547769665,0.257466952361,-0.673267715877,-0.69312434036,2.13564288237,-0.954638078181,-0.0661844071848,-0.290320105972,0.368974125037,0,0,0,1,44,2,f5191466ea0d8c1b824bfe0ff9293ef6ef214ebb5f0009f053c22767b9f6f9d6,TRAIN
48018874,653426.998,lowres_wide/48018874_653426.998.png,lowres_depth/48018874_653426.998.png,confidence/48018874_653426.998.png,lowres_wide_intrinsics/48018874_653426.998.pincam,653426.99830546,0.00030546,653426.998,0.000,256,192,212.329,212.329,126.897,97.8741,0.282616826812,0.715809175132,-0.638549100696,-0.605210160249,0.359814738602,-0.696188881369,-0.621171792134,2.17877612146,-0.889191252255,-0.0542057769528,-0.454313383753,0.305784818372,0,0,0,1,45,2,f5191466ea0d8c1b824bfe0ff9293ef6ef214ebb5f0009f053c22767b9f6f9d6,TRAIN
48018874,653427.198,lowres_wide/48018874_653427.198.png,lowres_depth/48018874_653427.198.png,confidence/48018874_653427.198.png,lowres_wide_intrinsics/48018874_653427.198.pincam,653427.19822462,0.00022462,653427.198,0.000,256,192,212.208,212.208,126.955,97.8619,0.426723180286,0.667284875122,-0.610441006847,-0.678769909597,0.490118951086,-0.737896531038,-0.463995822468,2.24336656555,-0.760059695809,-0.101190932973,-0.641926517517,0.227339529323,0,0,0,1,46,2,f5191466ea0d8c1b824bfe0ff9293ef6ef214ebb5f0009f053c22767b9f6f9d6,TRAIN
