state_id,position_m,velocity_m_per_s,goal_m,source_type
5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,"[-0.354978155980878,0.2493761151805142,0.040031452240480575]","[0.0,0.0,0.0]","[0.19497815598087792,-0.3093761151805142,0.05996854775951943]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,"[-0.41632949798811103,0.17136153749677527,0.057761464642917565]","[0.0,0.0,0.0]","[0.25632949798811094,-0.23136153749677532,0.04223853535708244]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,"[0.3049160493269811,-0.10418648778928062,0.04054999181285331]","[0.0,0.0,0.0]","[-0.4649160493269811,0.04418648778928068,0.0594500081871467]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
61dd821c86d524ff972760694874f1c8c683e3685cd519f8cdc7b53a5899c7cc,"[0.0598993988640137,-0.3961859612239219,0.054861967361004654]","[0.0,0.0,0.0]","[-0.21989939886401333,0.33618596122392197,0.04513803263899532]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
64487a765e2cee71376b222c9ce0ebd08526c603ad22616faeb63cf7d7accd7f,"[-0.456121245656883,-0.1404391622818405,0.05281732556841429]","[0.0,0.0,0.0]","[0.296121245656883,0.08043916228184028,0.04718267443158568]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
648053b21a005ea20025b6dac5ee1b74c189f86dfeb9103d291e8b2113cb825b,"[0.012417502719695578,-0.4109501347828284,0.04309920988517889]","[0.0,0.0,0.0]","[-0.1724175027196952,0.35095013478282844,0.056900790114821145]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
648947003e0bf9850856c902bd27671fa95efcf23515fcb8bf28cbcdb085db19,"[-0.4670760443611466,-0.09193654722155323,0.05999874127673875]","[0.0,0.0,0.0]","[0.30707604436114655,0.03193654722155318,0.040001258723261254]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
65da668b5edee210836c68779117185a2e01dee9ccf0c7031853408e81740d10,"[-0.23144728927170644,0.33156288328899586,0.05734591708657535]","[0.0,0.0,0.0]","[0.07144728927170631,-0.3915628832889959,0.04265408291342466]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,"[-0.13578741660312782,-0.4180100052173257,0.059898214418809326]","[0.0,0.0,0.0]","[-0.024212583396872135,0.3580100052173256,0.04010178558119068]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
69648cbf77f319eb90446fa1230ae13b160b878812c83eaf528f2a2d096543fd,"[-0.456121245656883,0.08043916228184043,0.0471826744315857]","[0.0,0.0,0.0]","[0.29612124565688297,-0.14043916228184047,0.0528173255684143]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
6c9a6deea5b6b8557f9fbd405777b0abcbaf3302ae3c272d26477a9c7af486d8,"[-0.11106598308786121,-0.42076707217316134,0.05712694171378867]","[0.0,0.0,0.0]","[-0.04893401691213875,0.3607670721731614,0.042873058286211366]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
6d73c098ca5c27c3cc5a81a8df91f83887973480c262dbf3ff9f0a1230739d43,"[-0.3367054077065517,0.26625383314686923,0.04244250425645742]","[0.0,0.0,0.0]","[0.1767054077065518,-0.3262538331468692,0.05755749574354259]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
6dead5c9d0bc7ba032a6ad56197cf3aa425ce4bdd3194ad0a819e2d4ed8cc829,"[-0.4623684764590796,-0.1163617288523239,0.05795761840530833]","[0.0,0.0,0.0]","[0.30236847645907955,0.056361728852323864,0.0420423815946917]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
744d23746d3e9afe9a384b778ce564590ebe2a5c0aa0e3a71c2af6ebedd98bff,"[0.2739472030083555,0.1384796055389553,0.04036157841440058]","[0.0,0.0,0.0]","[-0.43394720300835554,-0.19847960553895527,0.05963842158559943]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,"[-0.16028421388155478,0.3536905589161933,0.04118546636552419]","[0.0,0.0,0.0]","[0.00028421388155489,-0.4136905589161932,0.05881453363447582]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
78d514d9801aa0f19cbaedd1bfd4328889d7489d549da2b68c136b8fb9d5b975,"[-0.3721436642728959,-0.2913734482023863,0.05849725429949512]","[0.0,0.0,0.0]","[0.21214366427289594,0.23137344820238623,0.04150274570050487]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7947efd7152fa3d9a7a1f105b32251391b3838b16b8e16de4cc38a6e494a2bfe,"[-0.47180264461420857,-0.017562650068757478,0.04687966554301515]","[0.0,0.0,0.0]","[0.31180264461420854,-0.04243734993124257,0.05312033445698489]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7af1f7eb3ca41966191bc3492e2d592c2317d9e86b81366c32176f190c566da9,"[-0.31739899735796534,-0.34193864148808617,0.05220310532786543]","[0.0,0.0,0.0]","[0.15739899735796536,0.28193864148808623,0.04779689467213454]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7b2e42c22ef004a4d4be7e9374e7d5c2f98b692c48949de5c176493944a84656,"[-0.011929914354563448,-0.4160446391807856,0.04015192246987792]","[0.0,0.0,0.0]","[-0.1480700856454365,0.35604463918078555,0.05984807753012208]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7b47cdb3a2f8a7a12e63698b8480ed39cfdc8ad5f949bd9bce8aaa2f27920c57,"[0.22028942170263927,-0.2819727429971235,0.0435721239031346]","[0.0,0.0,0.0]","[-0.3802894217026395,0.2219727429971233,0.056427876096865434]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7bdf281ed3c62f79a6fbc35d6aca7af8a0b21783dc7eda05696e970d92480d71,"[-0.08621945782324458,-0.421950658048159,0.05158001395973347]","[0.0,0.0,0.0]","[-0.07378054217675536,0.36195065804815907,0.048419986040266566]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,"[0.059899398864013784,0.33618596122392186,0.04513803263899531]","[0.0,0.0,0.0]","[-0.21989939886401383,-0.3961859612239218,0.054861967361004696]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
7d40d9d5d8087a8047193aa9bedb06dfbb16619134e78a0950b393fd9906a07e,"[0.28392022974230047,0.11569168261884841,0.04381841013779395]","[0.0,0.0,0.0]","[-0.4439202297423005,-0.17569168261884832,0.056181589862206054]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
80d2db698eb607c3d55c0f0465fbc83ff74ef0bd39d540cb794bd2f0262a4eac,"[-0.3881328131391727,-0.27231832259847727,0.05371662455660328]","[0.0,0.0,0.0]","[0.22813281313917272,0.21231832259847724,0.04628337544339669]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
8274650f7a135bb7a9ab1f8d6dbb9b503c5d1571ed3064ba2038815a4b8414db,"[-0.2760000000000001,0.3094819582834999,0.05866025403784437]","[0.0,0.0,0.0]","[0.11600000000000006,-0.36948195828349994,0.04133974596215564]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
8a2f73fa404f7df2dc0cd294f8c188d4abb933d057f5a0e15136566b5e0ad73d,"[-0.23144728927170644,-0.3915628832889959,0.042654082913424644]","[0.0,0.0,0.0]","[0.0714472892717065,0.33156288328899586,0.05734591708657534]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
907290ca66a5e2f8e277eb61c3a5fe32b0751987be64ab81cd4f83014548fb9d,"[0.312,-0.03,0.05]","[0.0,0.0,0.0]","[-0.47200000000000003,-0.02999999999999995,0.05]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,"[-0.2082106416204294,-0.40044032093615,0.04810748755639587]","[0.0,0.0,0.0]","[0.048210641620429415,0.34044032093614995,0.05189251244360417]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
932ca230af2d190d1ed70e417805aff16dc85c1843b17b6cb252455db015d8ba,"[0.28392022974230047,-0.1756916826188483,0.05618158986220602]","[0.0,0.0,0.0]","[-0.44392022974230066,0.11569168261884799,0.043818410137794014]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
99fc6da87b7c06e2bc17e3dc68cc6c7b654e3c107d9a917a232d8226b16962b7,"[-0.47180264461420857,-0.042437349931242596,0.0531203344569849]","[0.0,0.0,0.0]","[0.31180264461420854,-0.017562650068757273,0.04687966554301507]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
9c4704baebe404c160d28043384108f0aeb12c4e91875b2360096b0872c15b8a,"[0.3088462866296718,-0.07962424180090963,0.04045097758555927]","[0.0,0.0,0.0]","[-0.4688462866296718,0.019624241800909673,0.059549022414440746]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
9ceae17ad654568a40768099c7240b766c7dcdbbcf6e97c6ea461ae0671bf56e,"[0.012417502719695495,0.3509501347828283,0.056900790114821125]","[0.0,0.0,0.0]","[-0.17241750271969536,-0.4109501347828284,0.04309920988517888]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
9d6c02ea94e77320f7d4b726e7d68e2b45bbd3ea7933bce8a369f6d00e377bf5,"[0.29943589094737166,0.06845001097498306,0.05567059863862771]","[0.0,0.0,0.0]","[-0.45943589094737175,-0.128450010974983,0.04432940136137229]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,"[-0.35497815598087795,-0.30937611518051433,0.059968547759519424]","[0.0,0.0,0.0]","[0.1949781559808781,0.24937611518051409,0.04003145224048058]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a12b12a6c0fb3f3d091fa31b5723718f6608104110bd6f4aab4de9e47e12bbe0,"[-0.4391145153133713,-0.1871647698793926,0.04167430145365227]","[0.0,0.0,0.0]","[0.2791145153133713,0.12716476987939257,0.05832569854634771]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a246a2f37127f40924210c472036ca38efdd11ff62a3de027fe99da03f0c2738,"[0.2924278781544506,0.09231711071380695,0.04968272066501933]","[0.0,0.0,0.0]","[-0.4524278781544506,-0.15231711071380694,0.050317279334980675]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a34eb0888952a2126c74f420ffd6e8c53f426a7550ff139e80e3ad274b3faf57,"[0.08284268509673963,-0.38657574217897117,0.05909631995354521]","[0.0,0.0,0.0]","[-0.24284268509673962,0.3265757421789711,0.04090368004645478]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a3f580b4f15baf5dd1a59a97005016af1563da2eba568669a91ec00c8ba7e4fb,"[0.10513026131089163,0.31552971847145217,0.04021197553785222]","[0.0,0.0,0.0]","[-0.26513026131089185,-0.375529718471452,0.05978802446214779]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a51052fbf07b8354124484a17e7cbb87943e2ea4f22400b77af76c72b81f5d36,"[-0.47022499364864917,0.007261968975239515,0.04185424047949665]","[0.0,0.0,0.0]","[0.31022499364864914,-0.06726196897523956,0.05814575952050334]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,"[-0.4670760443611466,0.03193654722155316,0.040001258723261254]","[0.0,0.0,0.0]","[0.30707604436114655,-0.09193654722155337,0.05999874127673875]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
ab356e7aee1ce085f3541226dc3bdb289050af6d2b34514190849da2bc90dffb,"[-0.27599999999999986,-0.36948195828350006,0.041339745962155575]","[0.0,0.0,0.0]","[0.1159999999999999,0.3094819582835,0.058660254037844445]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
acb70cd8894a3f00c0ff01030e7ebcc0b770f3dd8a1030169740572b80c81001,"[-0.011929914354563281,0.35604463918078555,0.059848077530122085]","[0.0,0.0,0.0]","[-0.1480700856454367,-0.4160446391807856,0.04015192246987792]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
accff083b5eaba8d80269e32bfce422881c4a3ceae30e6362cba933a39f854c3,"[-0.42842349587273004,-0.20962479651714483,0.040011326608169924]","[0.0,0.0,0.0]","[0.26842349587273007,0.1496247965171448,0.05998867339183009]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b09bb21c98e10db3d4d25e4bb5e938e6e48ba6c56f5df4a535a1220040641a1b,"[-0.4483595073480761,-0.1640718961836621,0.0465797985667433]","[0.0,0.0,0.0]","[0.2883595073480762,0.10407189618366192,0.05342020143325674]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b14fcdd97ec89264c2f892dbcb2f9994ac99243662ea519b62579ac23f917cca,"[-0.29713666503551533,-0.35636738301683035,0.04599069464593387]","[0.0,0.0,0.0]","[0.13713666503551536,0.2963673830168303,0.054009305354066166]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b1f4bcd954025e88ac7b1e230b6868ecbd87af93287a7ffc9066e4234e919dbc,"[0.1473823085519097,0.28931377320373164,0.049049439566958175]","[0.0,0.0,0.0]","[-0.30738230855190973,-0.3493137732037316,0.05095056043304183]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,"[0.1473823085519096,-0.3493137732037317,0.05095056043304182]","[0.0,0.0,0.0]","[-0.30738230855190957,0.28931377320373175,0.04904943956695822]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b4a20925b86e73957b8595801cad05e9b68b2140b9560c341b15ee0e9e200897,"[0.16717664549713296,-0.33424941400236863,0.04486322608426592]","[0.0,0.0,0.0]","[-0.32717664549713266,0.2742494140023689,0.05513677391573405]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
b91e0ce73f5d2248915dd490f4f3c832c2293ea4203cf187401a1d4bda42fee8,"[-0.3173989973579654,0.2819386414880861,0.04779689467213457]","[0.0,0.0,0.0]","[0.15739899735796548,-0.34193864148808606,0.052203105327865436]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
bc9c9ca2bf85dc7328e6c341c9c8db8d60a70ffc17d2c69b46c61894f0488320,"[-0.4623684764590796,0.056361728852324,0.04204238159469169]","[0.0,0.0,0.0]","[0.3023684764590795,-0.11636172885232404,0.05795761840530833]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
be7e8d0f97a37c6537aa3dde14d35402851a80a406ed12886adc0536c019d329,"[0.18597568933039588,-0.31795994979375297,0.04077645705895418]","[0.0,0.0,0.0]","[-0.3459756893303961,0.2579599497937528,0.05922354294104584]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
c18341dcd8aba89f9efbdc250b0bdc04d7fa2f4d863fc0514f0206050f6fd128,"[0.20370374293718752,0.24051097250098794,0.05971811568323542]","[0.0,0.0,0.0]","[-0.3637037429371876,-0.3005109725009878,0.040281884316764584]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,"[-0.4391145153133713,0.12716476987939254,0.058325698546347705]","[0.0,0.0,0.0]","[0.2791145153133714,-0.18716476987939243,0.04167430145365229]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
c8b9d83c691dffdc02a02ce0c64e99b5891112e22b077591c4600531a1431f66,"[0.03639278712868377,-0.40432167864607693,0.04873407546426253]","[0.0,0.0,0.0]","[-0.19639278712868408,0.3443216786460769,0.05126592453573744]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
c8f09654ef2114c57f20c509858d4d6b8cace34165ef039f0a3be58de0c20456,"[-0.4483595073480761,0.1040718961836622,0.053420201433256695]","[0.0,0.0,0.0]","[0.2883595073480761,-0.1640718961836621,0.04657979856674331]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
c8f99bb5966fa9db18a533cfb5718f85b0e0f38517a5e87844dfdec5001df350,"[-0.2082106416204293,0.34044032093615006,0.05189251244360411]","[0.0,0.0,0.0]","[0.04821064162042925,-0.4004403209361501,0.0481074875563959]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
ca0f9c000aab37776afccd55cf704d0c0d9a6fc19a8beb1732d0a9d1949217cd,"[-0.06134788899709299,-0.4215559969597391,0.04541773478272592]","[0.0,0.0,0.0]","[-0.09865211100290697,0.36155599695973917,0.05458226521727411]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
ca6b58cebdec8aa77619f45cdffacd23e1e46004e90df4e000054877418215e5,"[0.3088462866296718,0.019624241800909714,0.05954902241444074]","[0.0,0.0,0.0]","[-0.4688462866296718,-0.07962424180090966,0.04045097758555927]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,"[0.304916049326981,0.044186487789280804,0.059450008187146686]","[0.0,0.0,0.0]","[-0.46491604932698105,-0.10418648778928083,0.04054999181285332]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
d87c764ea3e61103c048cbc4451be45c3173892838f2e5619cc081e324f195f5,"[0.08284268509673949,0.32657574217897123,0.04090368004645482]","[0.0,0.0,0.0]","[-0.24284268509673945,-0.3865757421789713,0.05909631995354519]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
d918eadd59387874182354d671303677550da8ce62e0a8931fe26d5989bab649,"[0.24977138486982303,0.18193120044259425,0.04459359182544403]","[0.0,0.0,0.0]","[-0.40977138486982306,-0.24193120044259425,0.05540640817455598]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
dc04118df7f0bac7dc8e14227d61b110e9a0c514e3eb9949ccd44a1e5aa44870,"[0.18597568933039582,0.25795994979375303,0.059223542941045815]","[0.0,0.0,0.0]","[-0.34597568933039585,-0.31795994979375297,0.04077645705895419]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
e39d0385933e7ec6f11e1a522131ac68fcf85f70c3856153adbea30c6f2de7c2,"[0.2625489558113557,0.16058912055138375,0.040658521397348935]","[0.0,0.0,0.0]","[-0.42254895581135576,-0.22058912055138366,0.05934147860265107]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
ea27c151e69786e3c09c5650d8e28ccaed567816942f12870bd9f0ea7a3ab3c4,"[0.2924278781544506,-0.15231711071380694,0.050317279334980695]","[0.0,0.0,0.0]","[-0.4524278781544505,0.0923171107138073,0.049682720665019345]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,"[-0.03655142563880365,0.35958467806881167,0.05895993774291337]","[0.0,0.0,0.0]","[-0.12344857436119641,-0.4195846780688116,0.04104006225708664]",OFFICIAL_NATIVE_TRIAL_INITIAL_STATE
