video_id,timestamp,rgb,depth,confidence,intrinsics,pose_timestamp,pose_delta_s,intrinsics_timestamp,intrinsics_delta_s,width,height,fx,fy,cx,cy,c2w_00,c2w_01,c2w_02,c2w_03,c2w_10,c2w_11,c2w_12,c2w_13,c2w_20,c2w_21,c2w_22,c2w_23,c2w_30,c2w_31,c2w_32,c2w_33
42899163,182679.731,lowres_wide/42899163_182679.731.png,lowres_depth/42899163_182679.731.png,confidence/42899163_182679.731.png,lowres_wide_intrinsics/42899163_182679.731.pincam,182679.73123404,0.00023404,182679.731,0.000,256,192,212.69,212.69,127.001,98.9483,-0.00104568427951,-0.998245772447,-0.0591969960064,0.0527689534646,-0.772498622462,-0.0367846822637,0.633950128516,0.0563004173417,-0.635015578423,0.0463925095522,-0.771105018929,0.162937460135,0,0,0,1
42899163,182679.831,lowres_wide/42899163_182679.831.png,lowres_depth/42899163_182679.831.png,confidence/42899163_182679.831.png,lowres_wide_intrinsics/42899163_182679.831.pincam,182679.83119258,0.00019258,182679.831,0.000,256,192,212.75,212.75,126.978,98.9465,0.00244360703706,-0.997965985982,-0.0637018022303,0.0516473061499,-0.736873959254,-0.0448612935562,0.674540015502,0.0524638905114,-0.676025736905,0.0452918884924,-0.735484770664,0.192048799201,0,0,0,1
42899163,182679.931,lowres_wide/42899163_182679.931.png,lowres_depth/42899163_182679.931.png,confidence/42899163_182679.931.png,lowres_wide_intrinsics/42899163_182679.931.pincam,182679.93115121,0.00015121,182679.931,0.000,256,192,212.811,212.811,126.957,98.9459,0.00451147785192,-0.997378456487,-0.0722209187354,0.0504864806274,-0.699848712522,-0.0547359196224,0.712190816204,0.0477308236836,-0.714276855392,0.0473306839005,-0.698260968559,0.220227509752,0,0,0,1
42899163,182680.031,lowres_wide/42899163_182680.031.png,lowres_depth/42899163_182680.031.png,confidence/42899163_182680.031.png,lowres_wide_intrinsics/42899163_182680.031.pincam,182680.03110963,0.00010963,182680.031,0.000,256,192,212.75,212.75,126.939,98.9457,0.0107977145027,-0.996088295829,-0.0877012900345,0.0482744789215,-0.662913252393,-0.0727932300311,0.74514908942,0.0419790885911,-0.748618346798,0.0500924402864,-0.661106132374,0.247734724488,0,0,0,1
42899163,182680.131,lowres_wide/42899163_182680.131.png,lowres_depth/42899163_182680.131.png,confidence/42899163_182680.131.png,lowres_wide_intrinsics/42899163_182680.131.pincam,182680.13106829,0.00006829,182680.131,0.000,256,192,212.811,212.811,126.923,98.9456,0.0230324081776,-0.993344740313,-0.112852714038,0.0440484887886,-0.625780237866,-0.102358268769,0.773254084187,0.0361570553021,-0.779659285887,0.0528110945423,-0.623973065302,0.274639417476,0,0,0,1
42899163,182680.231,lowres_wide/42899163_182680.231.png,lowres_depth/42899163_182680.231.png,confidence/42899163_182680.231.png,lowres_wide_intrinsics/42899163_182680.231.pincam,182680.23102654,0.00002654,182680.231,0.000,256,192,212.811,212.811,126.909,98.9457,0.0354344483266,-0.989066032768,-0.143153004498,0.0384083470928,-0.587548616455,-0.13648989917,0.797594590457,0.0293711318008,-0.808412656491,0.0558470254333,-0.585960823414,0.30011901569,0,0,0,1
42899163,182680.331,lowres_wide/42899163_182680.331.png,lowres_depth/42899163_182680.331.png,confidence/42899163_182680.331.png,lowres_wide_intrinsics/42899163_182680.331.pincam,182680.33098521,0.00001479,182680.331,0.000,256,192,212.811,212.811,126.9,98.9469,0.0425494145283,-0.984267289122,-0.171486007848,0.0321827126823,-0.560284240944,-0.165618942091,0.811573739946,0.0248284870173,-0.827206816143,0.0615489202587,-0.558516439993,0.320931042152,0,0,0,1
42899163,182680.431,lowres_wide/42899163_182680.431.png,lowres_depth/42899163_182680.431.png,confidence/42899163_182680.431.png,lowres_wide_intrinsics/42899163_182680.431.pincam,182680.43094379,0.00005621,182680.431,0.000,256,192,212.871,212.871,126.892,98.9484,0.0474037713027,-0.979139935989,-0.197580029905,0.0243557407171,-0.535191044105,-0.1919110811,0.822642500276,0.021117641431,-0.843399922205,0.0667467055523,-0.533124233666,0.338636006332,0,0,0,1
42899163,182680.531,lowres_wide/42899163_182680.531.png,lowres_depth/42899163_182680.531.png,confidence/42899163_182680.531.png,lowres_wide_intrinsics/42899163_182680.531.pincam,182680.53090225,0.00009775,182680.531,0.000,256,192,212.871,212.871,126.884,98.9475,0.0525921792965,-0.974661381917,-0.217414933424,0.0176901483197,-0.503867013952,-0.213870078433,0.836885668298,0.0166049067642,-0.862178690834,0.0655345721752,-0.502347613632,0.356554507705,0,0,0,1
42899163,182680.631,lowres_wide/42899163_182680.631.png,lowres_depth/42899163_182680.631.png,confidence/42899163_182680.631.png,lowres_wide_intrinsics/42899163_182680.631.pincam,182680.63086083,0.00013917,182680.631,0.000,256,192,212.871,212.871,126.876,98.9451,0.0546900187682,-0.972470105951,-0.226519082812,0.0132960123871,-0.472969984608,-0.225023924377,0.851858924422,0.0137318154635,-0.879379551449,0.0605485465466,-0.472255733691,0.373551354563,0,0,0,1
42899163,182680.731,lowres_wide/42899163_182680.731.png,lowres_depth/42899163_182680.731.png,confidence/42899163_182680.731.png,lowres_wide_intrinsics/42899163_182680.731.pincam,182680.73081937,0.00018063,182680.731,0.000,256,192,212.931,212.931,126.869,98.943,0.0511793385411,-0.97153876991,-0.231285740736,0.0128136391026,-0.436662223002,-0.230048183457,0.869714859187,0.0102906575822,-0.898168568983,0.0564823144862,-0.436007992864,0.38992708524,0,0,0,1
42899163,182680.831,lowres_wide/42899163_182680.831.png,lowres_depth/42899163_182680.831.png,confidence/42899163_182680.831.png,lowres_wide_intrinsics/42899163_182680.831.pincam,182680.83077779,0.00022221,182680.831,0.000,256,192,212.991,212.991,126.862,98.9409,0.0480638206526,-0.97035345765,-0.236862906281,0.0125691528716,-0.399846086783,-0.235999218113,0.885679104379,0.00651405487744,-0.915321241985,0.0521395845517,-0.399335056931,0.40644364524,0,0,0,1
42899163,182680.931,lowres_wide/42899163_182680.931.png,lowres_depth/42899163_182680.931.png,confidence/42899163_182680.931.png,lowres_wide_intrinsics/42899163_182680.931.pincam,182680.93073592,0.00026408,182680.931,0.000,256,192,212.931,212.931,126.857,98.937,0.0511461038028,-0.969237702966,-0.240753714854,0.0109485289247,-0.365119180043,-0.242528153264,0.898814819214,0.00110449809109,-0.929554764622,0.0419329229166,-0.366291645475,0.42364012982,0,0,0,1
42899163,182681.031,lowres_wide/42899163_182681.031.png,lowres_depth/42899163_182681.031.png,confidence/42899163_182681.031.png,lowres_wide_intrinsics/42899163_182681.031.pincam,182681.03069487,0.00030513,182681.031,0.000,256,192,212.991,212.991,126.854,98.9354,0.0477168670306,-0.969089783629,-0.242049771466,0.0101665266611,-0.339522200178,-0.243633277825,0.908497386635,-0.00345837316693,-0.939386915061,0.0388306219652,-0.34065291223,0.437431374314,0,0,0,1
42899163,182681.131,lowres_wide/42899163_182681.131.png,lowres_depth/42899163_182681.131.png,confidence/42899163_182681.131.png,lowres_wide_intrinsics/42899163_182681.131.pincam,182681.13065358,0.00034642,182681.131,0.000,256,192,212.991,212.991,126.851,98.9357,0.0379561229832,-0.968655518776,-0.245490974728,0.0116987066747,-0.30755612839,-0.245066889325,0.919429957988,-0.00888523332685,-0.950772612467,0.0406042571822,-0.307217730088,0.454080965154,0,0,0,1
42899163,182681.231,lowres_wide/42899163_182681.231.png,lowres_depth/42899163_182681.231.png,confidence/42899163_182681.231.png,lowres_wide_intrinsics/42899163_182681.231.pincam,182681.23061204,0.00038796,182681.231,0.000,256,192,213.052,213.052,126.849,98.9339,0.0315950854915,-0.969972110415,-0.241155252048,0.0121782105273,-0.272718931229,-0.240486724194,0.931552746781,-0.017102450054,-0.961574820345,0.0363351139244,-0.272127955885,0.470724611258,0,0,0,1
42899163,182681.331,lowres_wide/42899163_182681.331.png,lowres_depth/42899163_182681.331.png,confidence/42899163_182681.331.png,lowres_wide_intrinsics/42899163_182681.331.pincam,182681.33057058,0.00042942,182681.331,0.000,256,192,213.052,213.052,126.848,98.9326,0.0246808850741,-0.972058996974,-0.233435559233,0.012472153681,-0.241760786974,-0.232379318254,0.942099556485,-0.0241709673796,-0.970021946037,0.0331837136258,-0.240741075341,0.485576040636,0,0,0,1
42899163,182681.431,lowres_wide/42899163_182681.431.png,lowres_depth/42899163_182681.431.png,confidence/42899163_182681.431.png,lowres_wide_intrinsics/42899163_182681.431.pincam,182681.43052904,0.00047096,182681.431,0.000,256,192,213.052,213.052,126.848,98.9294,0.0213969245267,-0.973810265884,-0.226353126068,0.0136592108199,-0.222444848414,-0.225366918745,0.948539952427,-0.0291252026841,-0.974710449844,0.0300552490435,-0.221441235929,0.499169795991,0,0,0,1
42899163,182681.530,lowres_wide/42899163_182681.530.png,lowres_depth/42899163_182681.530.png,confidence/42899163_182681.530.png,lowres_wide_intrinsics/42899163_182681.530.pincam,182681.53048771,0.00048771,182681.530,0.000,256,192,213.052,213.052,126.848,98.9284,0.0175038328324,-0.972634254856,-0.231681294275,0.0164940411788,-0.192365872172,-0.23066374398,0.953828919899,-0.0357987752803,-0.981167155514,0.0278719122745,-0.191139136355,0.513143116073,0,0,0,1
42899163,182681.630,lowres_wide/42899163_182681.630.png,lowres_depth/42899163_182681.630.png,confidence/42899163_182681.630.png,lowres_wide_intrinsics/42899163_182681.630.pincam,182681.63044625,0.00044625,182681.630,0.000,256,192,213.112,213.112,126.849,98.9263,0.0119437384028,-0.974201122275,-0.225365304495,0.0193758813839,-0.151618897398,-0.224539807772,0.962597311796,-0.0442106521981,-0.988366863601,0.0226726285,-0.150389144728,0.528371205096,0,0,0,1
42899163,182681.730,lowres_wide/42899163_182681.730.png,lowres_depth/42899163_182681.730.png,confidence/42899163_182681.730.png,lowres_wide_intrinsics/42899163_182681.730.pincam,182681.73040483,0.00040483,182681.730,0.000,256,192,213.112,213.112,126.851,98.926,0.00339552674212,-0.975635418094,-0.21937183356,0.0227994067586,-0.117080231451,-0.218252200777,0.968843741921,-0.0538200155545,-0.993116654679,0.0223943702123,-0.114968701746,0.540236308942,0,0,0,1
42899163,182681.830,lowres_wide/42899163_182681.830.png,lowres_depth/42899163_182681.830.png,confidence/42899163_182681.830.png,lowres_wide_intrinsics/42899163_182681.830.pincam,182681.83036304,0.00036304,182681.830,0.000,256,192,213.112,213.112,126.853,98.9254,-0.00178106931273,-0.978692422974,-0.205324058516,0.0254532298337,-0.0931097652741,-0.204270119501,0.974476418334,-0.0599497927996,-0.99565425696,0.0208532849382,-0.0907620025373,0.549681351075,0,0,0,1
42899163,182681.930,lowres_wide/42899163_182681.930.png,lowres_depth/42899163_182681.930.png,confidence/42899163_182681.930.png,lowres_wide_intrinsics/42899163_182681.930.pincam,182681.93032171,0.00032171,182681.930,0.000,256,192,213.112,213.112,126.854,98.9239,-0.00193251886485,-0.981486830417,-0.191519886926,0.028251260096,-0.0790464744733,-0.190771031112,0.978446763274,-0.0666408036563,-0.996869058725,0.0170298386813,-0.07721440507,0.557057237991,0,0,0,1
42899163,182682.030,lowres_wide/42899163_182682.030.png,lowres_depth/42899163_182682.030.png,confidence/42899163_182682.030.png,lowres_wide_intrinsics/42899163_182682.030.pincam,182682.03028029,0.00028029,182682.030,0.000,256,192,213.112,213.112,126.855,98.9226,-0.00480888962435,-0.984303272022,-0.176419792734,0.0318664526858,-0.0683807828925,-0.175685190121,0.982068624131,-0.071646737848,-0.99764770491,0.0167863831619,-0.0664625776566,0.561761446464,0,0,0,1
42899163,182682.130,lowres_wide/42899163_182682.130.png,lowres_depth/42899163_182682.130.png,confidence/42899163_182682.130.png,lowres_wide_intrinsics/42899163_182682.130.pincam,182682.13023879,0.00023879,182682.130,0.000,256,192,213.112,213.112,126.856,98.922,-0.00863470721192,-0.98830102768,-0.152271207123,0.0374452185132,-0.0591257271381,-0.151505864117,0.986686435261,-0.077078666125,-0.998213198782,0.0175228943218,-0.0571258081154,0.565150815849,0,0,0,1
42899163,182682.230,lowres_wide/42899163_182682.230.png,lowres_depth/42899163_182682.230.png,confidence/42899163_182682.230.png,lowres_wide_intrinsics/42899163_182682.230.pincam,182682.23019746,0.00019746,182682.230,0.000,256,192,213.172,213.172,126.857,98.9225,-0.0102459531929,-0.991475490749,-0.129889844434,0.0441553811078,-0.0472679200332,-0.129271228398,0.990482050945,-0.0856156850828,-0.998829697285,0.0162880555122,-0.0455404772563,0.567031059376,0,0,0,1
42899163,182682.330,lowres_wide/42899163_182682.330.png,lowres_depth/42899163_182682.330.png,confidence/42899163_182682.330.png,lowres_wide_intrinsics/42899163_182682.330.pincam,182682.33015579,0.00015579,182682.330,0.000,256,192,213.112,213.112,126.859,98.9222,-0.0080909846343,-0.993735398026,-0.111465217344,0.0493709926947,-0.0331683126524,-0.111140829033,0.993251015181,-0.0910389996788,-0.999417029574,0.0117334918805,-0.0320612876355,0.571258176684,0,0,0,1
42899163,182682.447,lowres_wide/42899163_182682.447.png,lowres_depth/42899163_182682.447.png,confidence/42899163_182682.447.png,lowres_wide_intrinsics/42899163_182682.447.pincam,182682.44677392,0.00022608,182682.447,0.000,256,192,213.172,213.172,126.86,98.921,-0.00522577896861,-0.995989629817,-0.0893160037826,0.0561983510647,-0.024651907171,-0.0891617664356,0.995712038131,-0.0913792634457,-0.99968243693,0.00740518086178,-0.0240871042136,0.570187063313,0,0,0,1
42899163,182682.547,lowres_wide/42899163_182682.547.png,lowres_depth/42899163_182682.547.png,confidence/42899163_182682.547.png,lowres_wide_intrinsics/42899163_182682.547.pincam,182682.54673296,0.00026704,182682.547,0.000,256,192,213.112,213.112,126.861,98.919,-0.00573366102468,-0.997834737674,-0.0655206946068,0.0640087587743,-0.0176042784212,-0.0654108958372,0.997703114201,-0.0929652584531,-0.999828592566,0.0068739360103,-0.0171911166363,0.568513029127,0,0,0,1
42899163,182682.647,lowres_wide/42899163_182682.647.png,lowres_depth/42899163_182682.647.png,confidence/42899163_182682.647.png,lowres_wide_intrinsics/42899163_182682.647.pincam,182682.64669133,0.00030867,182682.647,0.000,256,192,213.112,213.112,126.862,98.918,-0.00474394471491,-0.999091159543,-0.0423597676019,0.072910602768,-0.0106140792672,-0.0423075500431,0.999048253354,-0.095586973014,-0.999932415871,0.0051890396125,-0.0104037280841,0.567251021006,0,0,0,1
42899163,182682.747,lowres_wide/42899163_182682.747.png,lowres_depth/42899163_182682.747.png,confidence/42899163_182682.747.png,lowres_wide_intrinsics/42899163_182682.747.pincam,182682.74664992,0.00035008,182682.747,0.000,256,192,213.172,213.172,126.863,98.9198,-0.0100016247703,-0.999800453743,-0.017292200466,0.08275005547,0.000884677217664,-0.017301905983,0.999849919436,-0.100487809449,-0.999949591154,0.00998482570506,0.00105754785509,0.567973096588,0,0,0,1
42899163,182682.847,lowres_wide/42899163_182682.847.png,lowres_depth/42899163_182682.847.png,confidence/42899163_182682.847.png,lowres_wide_intrinsics/42899163_182682.847.pincam,182682.84660825,0.00039175,182682.847,0.000,256,192,213.112,213.112,126.865,98.9227,-0.0175111205968,-0.999815468197,0.00789874733532,0.0924217272082,0.0132849062017,0.00766659926616,0.999882360342,-0.105593047743,-0.999758406778,0.017613994712,0.0131482039697,0.568276089906,0,0,0,1
42899163,182682.947,lowres_wide/42899163_182682.947.png,lowres_depth/42899163_182682.947.png,confidence/42899163_182682.947.png,lowres_wide_intrinsics/42899163_182682.947.pincam,182682.94656704,0.00043296,182682.947,0.000,256,192,213.172,213.172,126.867,98.926,-0.0237714857487,-0.999370446192,0.0263368134507,0.100788610719,0.0124784452589,0.026045593514,0.999582870733,-0.107118027542,-0.999639537468,0.0240902124512,0.0118514469511,0.568065204756,0,0,0,1
42899163,182683.047,lowres_wide/42899163_182683.047.png,lowres_depth/42899163_182683.047.png,confidence/42899163_182683.047.png,lowres_wide_intrinsics/42899163_182683.047.pincam,182683.04652546,0.00047454,182683.047,0.000,256,192,213.112,213.112,126.866,98.9281,-0.0279641016954,-0.998130613001,0.0543441662539,0.108042108637,0.00447754902294,0.0542398072716,0.998517899119,-0.108028693761,-0.999598899845,0.0281659847442,0.00295241126453,0.567375570144,0,0,0,1
42899163,182683.146,lowres_wide/42899163_182683.146.png,lowres_depth/42899163_182683.146.png,confidence/42899163_182683.146.png,lowres_wide_intrinsics/42899163_182683.146.pincam,182683.14648417,0.00048417,182683.146,0.000,256,192,213.172,213.172,126.865,98.929,-0.0295840862703,-0.996640039113,0.0763767914758,0.114865644043,0.00323473627393,0.0763143777705,0.997078558704,-0.108591180829,-0.999557061063,0.0297447168769,0.000966176550942,0.567151754641,0,0,0,1
42899163,182683.246,lowres_wide/42899163_182683.246.png,lowres_depth/42899163_182683.246.png,confidence/42899163_182683.246.png,lowres_wide_intrinsics/42899163_182683.246.pincam,182683.24644242,0.00044242,182683.246,0.000,256,192,213.172,213.172,126.864,98.9319,-0.0368828793118,-0.994118771823,0.101821022995,0.121281070718,0.00117896090478,0.101846992156,0.99479937688,-0.108248894449,-0.999318899684,0.0368111083623,-0.00258438315326,0.564981993106,0,0,0,1
42899163,182683.346,lowres_wide/42899163_182683.346.png,lowres_depth/42899163_182683.346.png,confidence/42899163_182683.346.png,lowres_wide_intrinsics/42899163_182683.346.pincam,182683.34640121,0.00040121,182683.346,0.000,256,192,213.112,213.112,126.862,98.9361,-0.0502568087965,-0.992136149172,0.114630339245,0.127065194335,-0.0196345864138,0.115734686393,0.993086081557,-0.104884645911,-0.998543307116,0.0476586180177,-0.0252966389603,0.557585706598,0,0,0,1
42899163,182683.446,lowres_wide/42899163_182683.446.png,lowres_depth/42899163_182683.446.png,confidence/42899163_182683.446.png,lowres_wide_intrinsics/42899163_182683.446.pincam,182683.44635962,0.00035962,182683.446,0.000,256,192,213.112,213.112,126.858,98.9329,-0.0386226206492,-0.993059428683,0.111091243027,0.128273558014,-0.0443969889401,0.112769779197,0.992628774655,-0.100076115142,-0.9982670988,0.033405807921,-0.0484443128747,0.549510063856,0,0,0,1
42899163,182683.546,lowres_wide/42899163_182683.546.png,lowres_depth/42899163_182683.546.png,confidence/42899163_182683.546.png,lowres_wide_intrinsics/42899163_182683.546.pincam,182683.54631804,0.00031804,182683.546,0.000,256,192,213.112,213.112,126.855,98.9295,-0.0323863880888,-0.993865456668,0.105747699311,0.128400115552,-0.0739646189477,0.10789633898,0.991406886792,-0.0946972974422,-0.996734847896,0.0242864999054,-0.0770052524952,0.540956137619,0,0,0,1
42899163,182683.646,lowres_wide/42899163_182683.646.png,lowres_depth/42899163_182683.646.png,confidence/42899163_182683.646.png,lowres_wide_intrinsics/42899163_182683.646.pincam,182683.64627696,0.00027696,182683.646,0.000,256,192,213.052,213.052,126.852,98.9291,-0.0330458801279,-0.994777334757,0.0965713418186,0.127754188375,-0.10179878483,0.0994717225988,0.989819369284,-0.0887573323644,-0.994255991792,0.0228786069791,-0.104554254476,0.532323308438,0,0,0,1
42899163,182683.746,lowres_wide/42899163_182683.746.png,lowres_depth/42899163_182683.746.png,confidence/42899163_182683.746.png,lowres_wide_intrinsics/42899163_182683.746.pincam,182683.74623517,0.00023517,182683.746,0.000,256,192,213.052,213.052,126.85,98.9301,-0.0374290945615,-0.995273988522,0.0896032959873,0.125620085025,-0.129517759016,0.0937414044256,0.987136109762,-0.0820070175855,-0.990870431984,0.0253423927006,-0.132414312491,0.522873124857,0,0,0,1
42899163,182683.846,lowres_wide/42899163_182683.846.png,lowres_depth/42899163_182683.846.png,confidence/42899163_182683.846.png,lowres_wide_intrinsics/42899163_182683.846.pincam,182683.84619375,0.00019375,182683.846,0.000,256,192,213.052,213.052,126.849,98.9335,-0.0487712730011,-0.995403575714,0.082420169769,0.124182170578,-0.167735267928,0.0895089234642,0.981760170568,-0.0741128757815,-0.984624924945,0.0340569240415,-0.171329749611,0.509357226114,0,0,0,1
42899163,182683.946,lowres_wide/42899163_182683.946.png,lowres_depth/42899163_182683.946.png,confidence/42899163_182683.946.png,lowres_wide_intrinsics/42899163_182683.946.pincam,182683.94615250,0.00015250,182683.946,0.000,256,192,213.052,213.052,126.848,98.9367,-0.0606361224939,-0.995009476943,0.0792426743816,0.122568461948,-0.215019927908,0.0905456721832,0.972403163226,-0.0659925990683,-0.974725444036,0.0419240031861,-0.21943720447,0.493992078044,0,0,0,1
42899163,182684.046,lowres_wide/42899163_182684.046.png,lowres_depth/42899163_182684.046.png,confidence/42899163_182684.046.png,lowres_wide_intrinsics/42899163_182684.046.pincam,182684.04611108,0.00011108,182684.046,0.000,256,192,212.991,212.991,126.849,98.9395,-0.0700480444998,-0.99476522265,0.0744004251812,0.119061313436,-0.255869406386,0.0900056317161,0.962512250901,-0.0572142233145,-0.96417017084,0.0483853083568,-0.260834705509,0.480138642716,0,0,0,1
42899163,182684.146,lowres_wide/42899163_182684.146.png,lowres_depth/42899163_182684.146.png,confidence/42899163_182684.146.png,lowres_wide_intrinsics/42899163_182684.146.pincam,182684.14606963,0.00006963,182684.146,0.000,256,192,212.991,212.991,126.851,98.9396,-0.0704757122814,-0.99515021773,0.0686237432037,0.113802387023,-0.289702185481,0.0862489751213,0.953222827055,-0.0483937513376,-0.954518631409,0.0472986093176,-0.294375650913,0.468596899551,0,0,0,1
42899163,182684.246,lowres_wide/42899163_182684.246.png,lowres_depth/42899163_182684.246.png,confidence/42899163_182684.246.png,lowres_wide_intrinsics/42899163_182684.246.pincam,182684.24602800,0.00002800,182684.246,0.000,256,192,212.991,212.991,126.853,98.9392,-0.0671533850469,-0.996145242312,0.0564365050018,0.109174194349,-0.323471968499,0.0752455286704,0.943241218359,-0.0398253716568,-0.943851846675,0.0450862133604,-0.327278054401,0.456619305428,0,0,0,1
42899163,182684.346,lowres_wide/42899163_182684.346.png,lowres_depth/42899163_182684.346.png,confidence/42899163_182684.346.png,lowres_wide_intrinsics/42899163_182684.346.pincam,182684.34598667,0.00001333,182684.346,0.000,256,192,212.991,212.991,126.856,98.9384,-0.0609409330106,-0.997340704477,0.0399715133126,0.105446202712,-0.358654478581,0.0592512884143,0.931588025801,-0.0309665295662,-0.931479021598,0.0424358812085,-0.36131153913,0.443447769581,0,0,0,1
42899163,182684.446,lowres_wide/42899163_182684.446.png,lowres_depth/42899163_182684.446.png,confidence/42899163_182684.446.png,lowres_wide_intrinsics/42899163_182684.446.pincam,182684.44594525,0.00005475,182684.446,0.000,256,192,212.931,212.931,126.86,98.9382,-0.0566759210868,-0.997923154857,0.0306139995751,0.10207578049,-0.388353267882,0.050283804189,0.920137640987,-0.0242836580794,-0.919766045956,0.0402606015517,-0.390396599202,0.429746673982,0,0,0,1
