source_module,imported_module,import_type,resolved_repo_path,stdlib,third_party,local_module,exists_in_target_branch,exists_in_priority1_source,required_for_import,notes
run_v4c_hstep_predictive_recovery,run_v4b_corrective_dt_filter,import,work/risk_aware_cbf/scripts/run_v4b_corrective_dt_filter.py,false,false,true,true,true,true,import line 33; top-level calls: line 24: matplotlib.use
run_risk_aware_v1_pre_cbf_comparison,__future__,from_import,__future__.py,true,false,false,false,false,true,import line 2; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,argparse,import,argparse.py,true,false,false,false,false,true,import line 4; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,csv,import,csv.py,true,false,false,false,false,true,import line 5; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,json,import,json.py,true,false,false,false,false,true,import line 6; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,math,import,math.py,true,false,false,false,false,true,import line 7; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,sys,import,sys.py,true,false,false,false,false,true,import line 8; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,time,import,time.py,true,false,false,false,false,true,import line 9; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,traceback,import,traceback.py,true,false,false,false,false,true,import line 10; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,datetime,from_import,datetime.py,true,false,false,false,false,true,import line 11; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,pathlib,from_import,pathlib.py,true,false,false,false,false,true,import line 12; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,typing,from_import,typing.py,true,false,false,false,false,true,import line 13; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,numpy,import,numpy.py,false,true,false,false,false,true,import line 19; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,scipy,import,scipy.py,false,true,false,false,false,true,import line 20; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,torch,import,torch.py,false,true,false,false,false,true,import line 21; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,pandas,import,pandas.py,false,true,false,false,false,true,import line 22; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,cbf.cbf_utils,from_import,cbf/cbf_utils.py,false,false,true,true,true,true,import line 24; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,dynamics.systems,from_import,dynamics/systems.py,false,false,true,true,true,true,import line 25; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,splat.gsplat_utils,from_import,splat/gsplat_utils.py,false,false,true,true,true,true,import line 26; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,matplotlib,import,matplotlib.py,false,true,false,false,false,true,import line 903; top-level calls: line 17: sys.path.insert
run_risk_aware_v1_pre_cbf_comparison,matplotlib.pyplot,import,matplotlib/pyplot.py,false,true,false,false,false,true,import line 906; top-level calls: line 17: sys.path.insert
run_v4b_corrective_dt_filter,__future__,from_import,__future__.py,true,false,false,false,false,true,import line 2; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,argparse,import,argparse.py,true,false,false,false,false,true,import line 4; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,csv,import,csv.py,true,false,false,false,false,true,import line 5; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,json,import,json.py,true,false,false,false,false,true,import line 6; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,math,import,math.py,true,false,false,false,false,true,import line 7; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,sys,import,sys.py,true,false,false,false,false,true,import line 8; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,time,import,time.py,true,false,false,false,false,true,import line 9; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,traceback,import,traceback.py,true,false,false,false,false,true,import line 10; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,dataclasses,from_import,dataclasses.py,true,false,false,false,false,true,import line 11; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,datetime,from_import,datetime.py,true,false,false,false,false,true,import line 12; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,pathlib,from_import,pathlib.py,true,false,false,false,false,true,import line 13; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,typing,from_import,typing.py,true,false,false,false,false,true,import line 14; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,matplotlib,import,matplotlib.py,false,true,false,false,false,true,import line 22; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,matplotlib.pyplot,import,matplotlib/pyplot.py,false,true,false,false,false,true,import line 25; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,numpy,import,numpy.py,false,true,false,false,false,true,import line 26; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,torch,import,torch.py,false,true,false,false,false,true,import line 27; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,dynamics.systems,from_import,dynamics/systems.py,false,false,true,true,true,true,import line 29; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,splat.gsplat_utils,from_import,splat/gsplat_utils.py,false,false,true,true,true,true,import line 30; top-level calls: line 24: matplotlib.use
run_v4b_corrective_dt_filter,run_risk_aware_v1_pre_cbf_comparison,import,work/risk_aware_cbf/scripts/run_risk_aware_v1_pre_cbf_comparison.py,false,false,true,true,true,true,import line 32; top-level calls: line 24: matplotlib.use
