run_index,cohort,trial_id,method_variant,navigation_executed,num_steps,stop_reason,collision,qp_infeasible_count,min_safety_h,base_horizon_margin_violation_count,exec_horizon_margin_violation_count,recovery_used_count,recovery_success_count,recovery_failed_count,stage_a_success_count,stage_b_entry_count,stage_b_success_count,stage_b_failure_count,goal_distance_reduction_ratio,runtime_mean,runtime_recovery_mean_sec,runtime_recovery_median_sec,runtime_recovery_p95_sec,seconds_total,formal_recovery_success_count,notes
11,heldout_activated,35,hierarchical_v0,True,337,stopped_before_goal,False,0,0.0005000574747100472,4,0,4,4,0,4,0,0,0,0.9879206510259109,0.07423337016707889,1.5854389830492437,1.5982459634542465,1.6162625457160176,52.43221820704639,4,Compact formal summary only; no controls or per-step trace retained.
12,heldout_activated,35,original_v4c,True,337,stopped_before_goal,False,0,0.0005000574747100472,4,0,4,4,0,0,0,0,0,0.9879206510259109,0.14766251244955317,7.8823072607629,7.898849369958043,7.968933303188533,76.92947505228221,4,Compact formal summary only; no controls or per-step trace retained.
13,heldout_activated,36,original_v4c,True,311,stopped_before_goal,False,0,0.0005010197637602687,3,0,3,3,0,0,0,0,0,0.9881889406340176,0.13330038309911824,7.971056861182054,8.004864038899541,8.023523902148009,66.82754244841635,3,Compact formal summary only; no controls or per-step trace retained.
14,heldout_activated,36,hierarchical_v0,True,311,stopped_before_goal,False,0,0.0005010197637602687,3,0,3,3,0,3,0,0,0,0.9881889406340176,0.07109393209961641,1.6543761733919382,1.6284420862793922,1.7363118609413504,47.5603104531765,3,Compact formal summary only; no controls or per-step trace retained.
15,heldout_activated,37,hierarchical_v0,True,307,stopped_before_goal,False,0,0.0005002326797693968,32,0,32,32,0,32,0,0,0,0.9881707124818707,0.23013554157306979,1.6547745202551596,1.6549867512658238,1.6816624916158616,95.94684246368706,32,Compact formal summary only; no controls or per-step trace retained.
16,heldout_activated,37,original_v4c,True,307,stopped_before_goal,False,0,0.0005002326797693968,32,0,32,32,0,0,0,0,0,0.9881707124818707,0.8937337861884785,8.031211962399539,8.02892536111176,8.132705623097717,299.858109427616,32,Compact formal summary only; no controls or per-step trace retained.
17,heldout_activated,38,original_v4c,True,210,stopped_before_goal,False,0,0.0005032020853832364,10,0,10,10,0,0,0,0,0,0.719661925045416,0.43703348718228796,8.016539364680648,8.063469824381173,8.195983522664756,109.0902242641896,10,Compact formal summary only; no controls or per-step trace retained.
18,heldout_activated,38,hierarchical_v0,True,210,stopped_before_goal,False,0,0.0005032020853832364,10,0,10,10,0,10,0,0,0,0.719661925045416,0.13139984626322984,1.655466428399086,1.6437956914305687,1.7528082169592378,44.28276922181249,10,Compact formal summary only; no controls or per-step trace retained.
19,heldout_activated,59,hierarchical_v0,True,201,stopped_before_goal,False,0,0.0005000508390367031,10,0,10,10,0,10,0,0,0,0.6943111501534167,0.13861078212955105,1.6649039916694164,1.6637103706598282,1.6923273399472236,44.37177646905184,10,Compact formal summary only; no controls or per-step trace retained.
20,heldout_activated,59,original_v4c,True,201,stopped_before_goal,False,0,0.0005000508390367031,10,0,10,10,0,0,0,0,0,0.6943111501534167,0.4412470499507675,7.7785426586866375,7.772132429294288,7.867668899428099,104.93147129751742,10,Compact formal summary only; no controls or per-step trace retained.
21,heldout_activated,61,original_v4c,True,192,stopped_before_goal,False,0,0.00050208845641464,8,0,8,8,0,0,0,0,0,0.6071312264602037,0.3784648389943565,7.733237759443,7.721219797618687,7.801289439667016,87.96882685273886,8,Compact formal summary only; no controls or per-step trace retained.
22,heldout_activated,61,hierarchical_v0,True,192,stopped_before_goal,False,0,0.00050208845641464,8,0,8,8,0,8,0,0,0,0.6071312264602037,0.12210208686883561,1.6230276140850037,1.628968353383243,1.68788965633139,38.659458903595805,8,Compact formal summary only; no controls or per-step trace retained.
23,heldout_activated,71,hierarchical_v0,True,129,stopped_before_goal,False,0,0.000501990900374949,13,0,13,13,0,13,0,0,0,0.34436935266336816,0.22343216341191022,1.6511231533323343,1.641370091587305,1.6962058462202547,39.51677387021482,13,Compact formal summary only; no controls or per-step trace retained.
24,heldout_activated,71,original_v4c,True,129,stopped_before_goal,False,0,0.000501990900374949,13,0,13,13,0,0,0,0,0,0.34436935266336816,0.8800463835716017,8.176519233017014,8.095915803685784,8.644371842592953,124.24504662677646,13,Compact formal summary only; no controls or per-step trace retained.
25,heldout_activated,85,original_v4c,True,169,stopped_before_goal,False,0,0.0005000984529033303,34,0,34,34,0,0,0,0,0,0.304402644608289,1.6815668278368268,8.053784721695324,8.057156910188496,8.20859617497772,298.06443466059864,34,Compact formal summary only; no controls or per-step trace retained.
26,heldout_activated,85,hierarchical_v0,True,169,stopped_before_goal,False,0,0.0005000984529033303,34,0,34,34,0,34,0,0,0,0.304402644608289,0.3907931863093341,1.6472208816558123,1.6497566644102335,1.6655346769839525,80.14234311319888,34,Compact formal summary only; no controls or per-step trace retained.
27,heldout_activated,86,hierarchical_v0,True,150,stopped_before_goal,False,0,0.0005010596942156553,4,0,4,4,0,4,0,0,0,0.3083937641188019,0.10425414424389601,1.66957772616297,1.667674788273871,1.6857404373586178,28.045802967622876,4,Compact formal summary only; no controls or per-step trace retained.
28,heldout_activated,86,original_v4c,True,150,stopped_before_goal,False,0,0.0005010596942156553,4,0,4,4,0,0,0,0,0,0.3083937641188019,0.27113833438605073,8.010859166271985,7.994416425935924,8.08051763754338,52.953929621726274,4,Compact formal summary only; no controls or per-step trace retained.
29,heldout_activated,93,original_v4c,True,125,stopped_before_goal,False,0,0.0005014031194150448,8,0,8,8,0,0,0,0,0,0.2572793558106457,0.5707568339705468,7.99790082545951,7.983824227936566,8.083861233014613,81.62152292020619,8,Compact formal summary only; no controls or per-step trace retained.
30,heldout_activated,93,hierarchical_v0,True,125,stopped_before_goal,False,0,0.0005014031194150448,8,0,8,8,0,8,0,0,0,0.2572793558106457,0.16208400022983552,1.6339320752304047,1.634455481544137,1.6452716778963805,30.534850182011724,8,Compact formal summary only; no controls or per-step trace retained.
31,heldout_activated,94,hierarchical_v0,True,118,stopped_before_goal,False,0,0.0005059026880189776,4,0,4,4,0,4,0,0,0,0.26813747063742877,0.11447164594685122,1.6525207529775798,1.6528451405465603,1.6570621831342578,23.206563491374254,4,Compact formal summary only; no controls or per-step trace retained.
32,heldout_activated,94,original_v4c,True,118,stopped_before_goal,False,0,0.0005059026880189776,4,0,4,4,0,0,0,0,0,0.26813747063742877,0.3434335064711207,8.44417805178091,8.309846964664757,9.163567083608358,50.2191676851362,4,Compact formal summary only; no controls or per-step trace retained.
33,nonactivated_control,0,original_v4c,True,93,stopped_before_goal,False,0,0.0006012296071276069,0,0,0,0,0,0,0,0,0,0.2570814917473162,0.061620463847473106,,,,13.388517504557967,0,Compact formal summary only; no controls or per-step trace retained.
34,nonactivated_control,0,hierarchical_v0,True,93,stopped_before_goal,False,0,0.0006012296071276069,0,0,0,0,0,0,0,0,0,0.2570814917473162,0.05957289568839535,,,,13.087086519226432,0,Compact formal summary only; no controls or per-step trace retained.
35,nonactivated_control,52,hierarchical_v0,True,115,stopped_before_goal,False,0,0.0014984234003350139,0,0,0,0,0,0,0,0,0,0.45749694733233415,0.0516969867374586,,,,15.330023784190416,0,Compact formal summary only; no controls or per-step trace retained.
36,nonactivated_control,52,original_v4c,True,115,stopped_before_goal,False,0,0.0014984234003350139,0,0,0,0,0,0,0,0,0,0.45749694733233415,0.05048837907936262,,,,15.215119080618024,0,Compact formal summary only; no controls or per-step trace retained.
37,nonactivated_control,99,original_v4c,True,93,stopped_before_goal,False,0,0.0006012296071276069,0,0,0,0,0,0,0,0,0,0.2570814917473162,0.05946402177615191,,,,13.153745342046022,0,Compact formal summary only; no controls or per-step trace retained.
38,nonactivated_control,99,hierarchical_v0,True,93,stopped_before_goal,False,0,0.0006012296071276069,0,0,0,0,0,0,0,0,0,0.2570814917473162,0.0590721907955344,,,,13.06952602416277,0,Compact formal summary only; no controls or per-step trace retained.
