video_id,timestamp,rgb,depth,confidence,intrinsics,pose_timestamp,pose_delta_s,intrinsics_timestamp,intrinsics_delta_s,width,height,fx,fy,cx,cy,c2w_00,c2w_01,c2w_02,c2w_03,c2w_10,c2w_11,c2w_12,c2w_13,c2w_20,c2w_21,c2w_22,c2w_23,c2w_30,c2w_31,c2w_32,c2w_33
48018874,653419.501,lowres_wide/48018874_653419.501.png,lowres_depth/48018874_653419.501.png,confidence/48018874_653419.501.png,lowres_wide_intrinsics/48018874_653419.501.pincam,653419.50133933,0.00033933,653419.501,0.000,256,192,212.148,212.148,127.026,97.8874,0.757554616733,0.144960305621,-0.636472711482,-0.0800799894087,0.12970471728,-0.98901642292,-0.0708745476897,0.636936951835,-0.63975596049,-0.0288621722878,-0.768035992665,0.139264449385,0,0,0,1
48018874,653419.601,lowres_wide/48018874_653419.601.png,lowres_depth/48018874_653419.601.png,confidence/48018874_653419.601.png,lowres_wide_intrinsics/48018874_653419.601.pincam,653419.60129883,0.00029883,653419.601,0.000,256,192,212.208,212.208,126.992,97.8815,0.676843409943,0.273656852632,-0.683370269638,-0.0829399865868,0.221088239435,-0.961043926533,-0.165875138757,0.646091828371,-0.70214171561,-0.0388136352557,-0.710978560097,0.172395000631,0,0,0,1
48018874,653419.701,lowres_wide/48018874_653419.701.png,lowres_depth/48018874_653419.701.png,confidence/48018874_653419.701.png,lowres_wide_intrinsics/48018874_653419.701.pincam,653419.70125837,0.00025837,653419.701,0.000,256,192,212.208,212.208,126.962,97.8825,0.593994208797,0.379001185728,-0.709597760095,-0.078656070697,0.268274004653,-0.924899060343,-0.269426774104,0.65821728238,-0.758419368386,-0.030328689281,-0.65106085143,0.208209128587,0,0,0,1
48018874,653419.801,lowres_wide/48018874_653419.801.png,lowres_depth/48018874_653419.801.png,confidence/48018874_653419.801.png,lowres_wide_intrinsics/48018874_653419.801.pincam,653419.80121796,0.00021796,653419.801,0.000,256,192,212.268,212.268,126.932,97.8779,0.511548399654,0.403756101359,-0.758484835331,-0.0653193421865,0.260561911203,-0.914050934188,-0.310834972517,0.68245787737,-0.818795288971,-0.0386251255647,-0.572784754017,0.242242751702,0,0,0,1
48018874,653419.901,lowres_wide/48018874_653419.901.png,lowres_depth/48018874_653419.901.png,confidence/48018874_653419.901.png,lowres_wide_intrinsics/48018874_653419.901.pincam,653419.90117750,0.00017750,653419.901,0.000,256,192,212.329,212.329,126.915,97.8752,0.454213785587,0.418150029031,-0.786664089815,-0.0495011968232,0.248372017332,-0.907432433723,-0.338936158051,0.711491813937,-0.855570673872,-0.041435871529,-0.516025087143,0.268832883322,0,0,0,1
48018874,653420.001,lowres_wide/48018874_653420.001.png,lowres_depth/48018874_653420.001.png,confidence/48018874_653420.001.png,lowres_wide_intrinsics/48018874_653420.001.pincam,653420.00113708,0.00013708,653420.001,0.000,256,192,212.329,212.329,126.901,97.8735,0.395551659146,0.44034985127,-0.805996832149,-0.0235720416683,0.238158905565,-0.896727826042,-0.373040938373,0.743761824301,-0.88702830882,-0.0443983613306,-0.459575418037,0.298302251748,0,0,0,1
48018874,653420.101,lowres_wide/48018874_653420.101.png,lowres_depth/48018874_653420.101.png,confidence/48018874_653420.101.png,lowres_wide_intrinsics/48018874_653420.101.pincam,653420.10109654,0.00009654,653420.101,0.000,256,192,212.329,212.329,126.895,97.864,0.345646549579,0.454288662207,-0.821066546727,0.00842424880531,0.247338736694,-0.888161520786,-0.387288861607,0.773132559702,-0.905180651635,-0.0692165037045,-0.419353148933,0.333684157522,0,0,0,1
48018874,653420.201,lowres_wide/48018874_653420.201.png,lowres_depth/48018874_653420.201.png,confidence/48018874_653420.201.png,lowres_wide_intrinsics/48018874_653420.201.pincam,653420.20105608,0.00005608,653420.201,0.000,256,192,212.389,212.389,126.887,97.8608,0.284266386152,0.460570049197,-0.840873267197,0.0402227283473,0.228716074529,-0.88431086209,-0.407042081904,0.801616570619,-0.931064755512,-0.0766128512153,-0.356719626699,0.376570547712,0,0,0,1
48018874,653420.301,lowres_wide/48018874_653420.301.png,lowres_depth/48018874_653420.301.png,confidence/48018874_653420.301.png,lowres_wide_intrinsics/48018874_653420.301.pincam,653420.30101558,0.00001558,653420.301,0.000,256,192,212.449,212.449,126.88,97.8568,0.205472956791,0.446423151954,-0.870911725393,0.0692971354753,0.193604096829,-0.890854611137,-0.410968995798,0.824835617943,-0.959321800919,-0.0841690632965,-0.269475882159,0.42040662662,0,0,0,1
48018874,653420.401,lowres_wide/48018874_653420.401.png,lowres_depth/48018874_653420.401.png,confidence/48018874_653420.401.png,lowres_wide_intrinsics/48018874_653420.401.pincam,653420.40097475,0.00002525,653420.401,0.000,256,192,212.509,212.509,126.878,97.8588,0.132694674379,0.432817875446,-0.891661824957,0.0947830192653,0.145848901513,-0.898350711017,-0.414359865266,0.841877845004,-0.980367390991,-0.0750645502943,-0.182332366766,0.460939607879,0,0,0,1
48018874,653420.501,lowres_wide/48018874_653420.501.png,lowres_depth/48018874_653420.501.png,confidence/48018874_653420.501.png,lowres_wide_intrinsics/48018874_653420.501.pincam,653420.50093454,0.00006546,653420.501,0.000,256,192,212.57,212.57,126.881,97.861,0.0596005970838,0.432010310786,-0.899897138679,0.117549853431,0.104150772147,-0.899270658083,-0.424811605506,0.848280209529,-0.992774085826,-0.0684059565098,-0.0985912756055,0.496787826467,0,0,0,1
48018874,653420.601,lowres_wide/48018874_653420.601.png,lowres_depth/48018874_653420.601.png,confidence/48018874_653420.601.png,lowres_wide_intrinsics/48018874_653420.601.pincam,653420.60089421,0.00010579,653420.601,0.000,256,192,212.57,212.57,126.888,97.8606,0.00241113237161,0.415509082879,-0.90958583349,0.137320381737,0.0756694553764,-0.907056442507,-0.414153043729,0.848477872286,-0.997130041651,-0.0678292868277,-0.0336283791568,0.529720231112,0,0,0,1
48018874,653420.701,lowres_wide/48018874_653420.701.png,lowres_depth/48018874_653420.701.png,confidence/48018874_653420.701.png,lowres_wide_intrinsics/48018874_653420.701.pincam,653420.70085379,0.00014621,653420.701,0.000,256,192,212.69,212.69,126.897,97.8616,-0.057195712133,0.399152984684,-0.915098653333,0.155945220601,0.0444161491747,-0.91467425042,-0.40174397483,0.848752937799,-0.997374481429,-0.0636231910315,0.0345866066112,0.561391883969,0,0,0,1
48018874,653420.801,lowres_wide/48018874_653420.801.png,lowres_depth/48018874_653420.801.png,confidence/48018874_653420.801.png,lowres_wide_intrinsics/48018874_653420.801.pincam,653420.80081342,0.00018658,653420.801,0.000,256,192,212.69,212.69,126.907,97.8633,-0.101841068997,0.379515162644,-0.91956328656,0.171785129317,0.0207119887533,-0.923360093525,-0.383375991954,0.847818402602,-0.994585044221,-0.0580894052976,0.0861754652136,0.588909140968,0,0,0,1
48018874,653420.901,lowres_wide/48018874_653420.901.png,lowres_depth/48018874_653420.901.png,confidence/48018874_653420.901.png,lowres_wide_intrinsics/48018874_653420.901.pincam,653420.90077308,0.00022692,653420.901,0.000,256,192,212.69,212.69,126.917,97.864,-0.144294256477,0.352975325047,-0.924439066383,0.188118144374,0.00440481665994,-0.933977425616,-0.357304864268,0.848991347209,-0.989525019966,-0.0556290243258,0.133212786603,0.613210652803,0,0,0,1
48018874,653421.001,lowres_wide/48018874_653421.001.png,lowres_depth/48018874_653421.001.png,confidence/48018874_653421.001.png,lowres_wide_intrinsics/48018874_653421.001.pincam,653421.00073258,0.00026742,653421.001,0.000,256,192,212.69,212.69,126.931,97.8675,-0.190245152485,0.336309878425,-0.92233532277,0.203837140917,-0.0206494661513,-0.940656605403,-0.338731088416,0.855312547609,-0.981519424924,-0.0453962155396,0.185899978782,0.634040660572,0,0,0,1
48018874,653421.101,lowres_wide/48018874_653421.101.png,lowres_depth/48018874_653421.101.png,confidence/48018874_653421.101.png,lowres_wide_intrinsics/48018874_653421.101.pincam,653421.10069229,0.00030771,653421.101,0.000,256,192,212.75,212.75,126.943,97.8742,-0.227045073085,0.322569712804,-0.918912027982,0.215966615192,-0.0498819088684,-0.946166948709,-0.319812289224,0.865022578594,-0.972605947933,-0.0267747185425,0.230912937038,0.652164289128,0,0,0,1
48018874,653421.201,lowres_wide/48018874_653421.201.png,lowres_depth/48018874_653421.201.png,confidence/48018874_653421.201.png,lowres_wide_intrinsics/48018874_653421.201.pincam,653421.20065204,0.00034796,653421.201,0.000,256,192,212.75,212.75,126.953,97.8805,-0.250923368932,0.326780849417,-0.911181507373,0.223328161368,-0.0766177342272,-0.945047892859,-0.317827316328,0.876819769816,-0.964970043952,-0.00993763838706,0.26217180935,0.669041288203,0,0,0,1
48018874,653421.301,lowres_wide/48018874_653421.301.png,lowres_depth/48018874_653421.301.png,confidence/48018874_653421.301.png,lowres_wide_intrinsics/48018874_653421.301.pincam,653421.30061138,0.00038862,653421.301,0.000,256,192,212.75,212.75,126.964,97.8838,-0.275704179226,0.334090843203,-0.90131599012,0.228412506948,-0.0964010857193,-0.942539975138,-0.319883144194,0.892067991843,-0.956396380289,-0.00130527969449,0.292068930246,0.686277580954,0,0,0,1
48018874,653421.401,lowres_wide/48018874_653421.401.png,lowres_depth/48018874_653421.401.png,confidence/48018874_653421.401.png,lowres_wide_intrinsics/48018874_653421.401.pincam,653421.40057092,0.00042908,653421.401,0.000,256,192,212.811,212.811,126.976,97.8878,-0.302193180275,0.345210083138,-0.888543347449,0.231058448407,-0.120316095691,-0.938481431793,-0.323692198387,0.913674412368,-0.94562324364,0.00908849155596,0.325137017899,0.703281120775,0,0,0,1
48018874,653421.501,lowres_wide/48018874_653421.501.png,lowres_depth/48018874_653421.501.png,confidence/48018874_653421.501.png,lowres_wide_intrinsics/48018874_653421.501.pincam,653421.50053050,0.00046950,653421.501,0.000,256,192,212.811,212.811,126.986,97.8918,-0.318947922559,0.364327838714,-0.874949969217,0.228768082766,-0.144770077996,-0.931059288117,-0.334918238572,0.941844622998,-0.936650333482,0.0198450988662,0.34970319535,0.717084008528,0,0,0,1
48018874,653421.600,lowres_wide/48018874_653421.600.png,lowres_depth/48018874_653421.600.png,confidence/48018874_653421.600.png,lowres_wide_intrinsics/48018874_653421.600.pincam,653421.60048996,0.00048996,653421.600,0.000,256,192,212.811,212.811,126.993,97.8929,-0.331787057114,0.382927897581,-0.86213895283,0.222028242108,-0.159882266991,-0.923512392562,-0.348658172836,0.972892249897,-0.929706948148,0.0221604611356,0.367632839295,0.726891076645,0,0,0,1
48018874,653421.700,lowres_wide/48018874_653421.700.png,lowres_depth/48018874_653421.700.png,confidence/48018874_653421.700.png,lowres_wide_intrinsics/48018874_653421.700.pincam,653421.70044963,0.00044963,653421.700,0.000,256,192,212.871,212.871,126.999,97.889,-0.341280778565,0.393978112061,-0.853410028884,0.212809188445,-0.16691076412,-0.918892313076,-0.357460086991,1.00441322548,-0.925023365653,0.0204490632348,0.379359471754,0.731301457502,0,0,0,1
48018874,653421.800,lowres_wide/48018874_653421.800.png,lowres_depth/48018874_653421.800.png,confidence/48018874_653421.800.png,lowres_wide_intrinsics/48018874_653421.800.pincam,653421.80040908,0.00040908,653421.800,0.000,256,192,212.871,212.871,127.001,97.8905,-0.340534059675,0.407433120226,-0.84736934494,0.198996888305,-0.166721790678,-0.913118644056,-0.372045946612,1.03781830089,-0.925332588162,0.0145806179686,0.378875978211,0.732775290652,0,0,0,1
48018874,653421.900,lowres_wide/48018874_653421.900.png,lowres_depth/48018874_653421.900.png,confidence/48018874_653421.900.png,lowres_wide_intrinsics/48018874_653421.900.pincam,653421.90036838,0.00036838,653421.900,0.000,256,192,212.811,212.811,126.997,97.889,-0.332426925441,0.405129238941,-0.851682240626,0.182882151071,-0.148779927521,-0.914258282209,-0.376823999474,1.06708209018,-0.931319962424,0.00144677845416,0.36419916862,0.729712322494,0,0,0,1
48018874,653422.000,lowres_wide/48018874_653422.000.png,lowres_depth/48018874_653422.000.png,confidence/48018874_653422.000.png,lowres_wide_intrinsics/48018874_653422.000.pincam,653422.00032804,0.00032804,653422.000,0.000,256,192,212.871,212.871,126.99,97.8853,-0.323260008524,0.406248232213,-0.854672651202,0.165558299528,-0.125675929684,-0.913593251374,-0.386720741288,1.09252298967,-0.93792778378,-0.0175995701098,0.346383786493,0.72138899386,0,0,0,1
48018874,653422.100,lowres_wide/48018874_653422.100.png,lowres_depth/48018874_653422.100.png,confidence/48018874_653422.100.png,lowres_wide_intrinsics/48018874_653422.100.pincam,653422.10028779,0.00028779,653422.100,0.000,256,192,212.75,212.75,126.973,97.876,-0.288728725003,0.419851709056,-0.860441901444,0.139660386837,-0.0883486797687,-0.906566726543,-0.412712104387,1.10713889056,-0.953325880348,-0.0431429336827,0.298845199279,0.705894793318,0,0,0,1
48018874,653422.200,lowres_wide/48018874_653422.200.png,lowres_depth/48018874_653422.200.png,confidence/48018874_653422.200.png,lowres_wide_intrinsics/48018874_653422.200.pincam,653422.20024737,0.00024737,653422.200,0.000,256,192,212.75,212.75,126.949,97.8638,-0.236220560794,0.448561331935,-0.861970172425,0.104605867032,-0.036769513081,-0.890565865386,-0.453365682775,1.11138342389,-0.971003527061,-0.0754000722996,0.226863349908,0.681949032758,0,0,0,1
48018874,653422.300,lowres_wide/48018874_653422.300.png,lowres_depth/48018874_653422.300.png,confidence/48018874_653422.300.png,lowres_wide_intrinsics/48018874_653422.300.pincam,653422.30020663,0.00020663,653422.300,0.000,256,192,212.69,212.69,126.922,97.8571,-0.157083821336,0.494818849666,-0.854680629878,0.0599250528794,0.0151048072628,-0.864119640174,-0.503059730313,1.10689128791,-0.987469755421,-0.0919323309836,0.128265071816,0.6505061241,0,0,0,1
48018874,653422.400,lowres_wide/48018874_653422.400.png,lowres_depth/48018874_653422.400.png,confidence/48018874_653422.400.png,lowres_wide_intrinsics/48018874_653422.400.pincam,653422.40016613,0.00016613,653422.400,0.000,256,192,212.63,212.63,126.9,97.856,-0.066747713541,0.533878069498,-0.84292286103,0.0131462304841,0.0681332166731,-0.840396145067,-0.537672934173,1.09568623075,-0.995440911116,-0.0933194849181,0.0197196909658,0.609293971914,0,0,0,1
48018874,653422.500,lowres_wide/48018874_653422.500.png,lowres_depth/48018874_653422.500.png,confidence/48018874_653422.500.png,lowres_wide_intrinsics/48018874_653422.500.pincam,653422.50012575,0.00012575,653422.500,0.000,256,192,212.57,212.57,126.883,97.8639,0.0381992024718,0.560939030377,-0.826975347353,-0.0386689999264,0.111527766002,-0.824802033043,-0.554313236085,1.08636889092,-0.993026876948,-0.071056389491,-0.0940670567807,0.559256937947,0,0,0,1
48018874,653422.600,lowres_wide/48018874_653422.600.png,lowres_depth/48018874_653422.600.png,confidence/48018874_653422.600.png,lowres_wide_intrinsics/48018874_653422.600.pincam,653422.60008550,0.00008550,653422.600,0.000,256,192,212.509,212.509,126.877,97.8679,0.127063132721,0.586078477521,-0.800229328686,-0.0898225794099,0.166267211344,-0.807938191063,-0.56532388403,1.07420825745,-0.977859997513,-0.0612200752092,-0.200104791687,0.502776956098,0,0,0,1
48018874,653422.700,lowres_wide/48018874_653422.700.png,lowres_depth/48018874_653422.700.png,confidence/48018874_653422.700.png,lowres_wide_intrinsics/48018874_653422.700.pincam,653422.70004517,0.00004517,653422.700,0.000,256,192,212.449,212.449,126.879,97.8642,0.20178002639,0.58615029373,-0.784673597179,-0.13910248261,0.234548932354,-0.806759473983,-0.542333798938,1.05907433277,-0.950931974056,-0.0746122262028,-0.300268873544,0.44566137535,0,0,0,1
48018874,653422.800,lowres_wide/48018874_653422.800.png,lowres_depth/48018874_653422.800.png,confidence/48018874_653422.800.png,lowres_wide_intrinsics/48018874_653422.800.pincam,653422.80000421,0.00000421,653422.800,0.000,256,192,212.329,212.329,126.892,97.8637,0.288028113485,0.607516036281,-0.740245953385,-0.191760522426,0.3126322616,-0.790304110827,-0.526953965178,1.04078938579,-0.905152404211,-0.0796472100629,-0.417558914502,0.388579554533,0,0,0,1
48018874,653422.900,lowres_wide/48018874_653422.900.png,lowres_depth/48018874_653422.900.png,confidence/48018874_653422.900.png,lowres_wide_intrinsics/48018874_653422.900.pincam,653422.89996392,0.00003608,653422.900,0.000,256,192,212.268,212.268,126.911,97.862,0.352431709969,0.631536990474,-0.690617781028,-0.236035215184,0.387817124922,-0.770178147823,-0.506382758626,1.02589446627,-0.851698166856,-0.0893680607365,-0.516356061545,0.336804115642,0,0,0,1
48018874,653423.000,lowres_wide/48018874_653423.000.png,lowres_depth/48018874_653423.000.png,confidence/48018874_653423.000.png,lowres_wide_intrinsics/48018874_653423.000.pincam,653422.99992350,0.00007650,653423.000,0.000,256,192,212.268,212.268,126.942,97.8604,0.418849714505,0.641062926677,-0.643119927151,-0.27194508546,0.457289907762,-0.760787155237,-0.460531046385,1.01477284188,-0.784506760275,-0.101198954868,-0.61180708938,0.285960898254,0,0,0,1
48018874,653423.100,lowres_wide/48018874_653423.100.png,lowres_depth/48018874_653423.100.png,confidence/48018874_653423.100.png,lowres_wide_intrinsics/48018874_653423.100.pincam,653423.09988308,0.00011692,653423.100,0.000,256,192,212.208,212.208,126.977,97.8614,0.482542865435,0.642975015084,-0.594756683859,-0.298893758058,0.506096595803,-0.758895165557,-0.409810155329,1.01441843335,-0.714855662868,-0.103253366395,-0.691606914073,0.235048379824,0,0,0,1
48018874,653423.200,lowres_wide/48018874_653423.200.png,lowres_depth/48018874_653423.200.png,confidence/48018874_653423.200.png,lowres_wide_intrinsics/48018874_653423.200.pincam,653423.19984262,0.00015738,653423.200,0.000,256,192,212.148,212.148,127.018,97.8667,0.537408688213,0.654973139516,-0.531226965002,-0.317333466157,0.551985961595,-0.749432381931,-0.365598964871,1.01998523718,-0.637576191553,-0.0967537669789,-0.764287451513,0.187787391955,0,0,0,1
48018874,653423.300,lowres_wide/48018874_653423.300.png,lowres_depth/48018874_653423.300.png,confidence/48018874_653423.300.png,lowres_wide_intrinsics/48018874_653423.300.pincam,653423.29980225,0.00019775,653423.300,0.000,256,192,212.088,212.088,127.054,97.8687,0.558214298099,0.678241110138,-0.47789726293,-0.324152223649,0.596630972511,-0.728396891835,-0.336852268222,1.02785965299,-0.576565937286,-0.0970925562735,-0.811261212852,0.149206695716,0,0,0,1
48018874,653423.400,lowres_wide/48018874_653423.400.png,lowres_depth/48018874_653423.400.png,confidence/48018874_653423.400.png,lowres_wide_intrinsics/48018874_653423.400.pincam,653423.39976158,0.00023842,653423.400,0.000,256,192,212.148,212.148,127.08,97.8709,0.568957166642,0.695679314762,-0.438540800313,-0.324551791154,0.627121967556,-0.712002300124,-0.315865101629,1.04208167715,-0.53198287598,-0.0953048562822,-0.841374591982,0.119149031042,0,0,0,1
48018874,653423.500,lowres_wide/48018874_653423.500.png,lowres_depth/48018874_653423.500.png,confidence/48018874_653423.500.png,lowres_wide_intrinsics/48018874_653423.500.pincam,653423.49972133,0.00027867,653423.500,0.000,256,192,212.088,212.088,127.1,97.8758,0.57830476393,0.709409608991,-0.402866735642,-0.320718002766,0.64592405519,-0.699796909498,-0.305067861932,1.0685796081,-0.498342969191,-0.0837991177098,-0.862920617977,0.0971831206052,0,0,0,1
48018874,653423.600,lowres_wide/48018874_653423.600.png,lowres_depth/48018874_653423.600.png,confidence/48018874_653423.600.png,lowres_wide_intrinsics/48018874_653423.600.pincam,653423.59968087,0.00031913,653423.600,0.000,256,192,212.027,212.027,127.125,97.8824,0.584229277375,0.728273665113,-0.358180987996,-0.316421997282,0.6710409784,-0.681698561469,-0.291532290834,1.10197992211,-0.456486754207,-0.0700324210239,-0.886969730735,0.0793641654573,0,0,0,1
48018874,653423.700,lowres_wide/48018874_653423.700.png,lowres_depth/48018874_653423.700.png,confidence/48018874_653423.700.png,lowres_wide_intrinsics/48018874_653423.700.pincam,653423.69964050,0.00035950,653423.700,0.000,256,192,212.027,212.027,127.155,97.886,0.596582875554,0.736465895613,-0.318915125376,-0.311133494988,0.691555822824,-0.673380734539,-0.261359771714,1.14318674402,-0.407233859734,-0.0646248477772,-0.911034693377,0.0626827403315,0,0,0,1
48018874,653423.800,lowres_wide/48018874_653423.800.png,lowres_depth/48018874_653423.800.png,confidence/48018874_653423.800.png,lowres_wide_intrinsics/48018874_653423.800.pincam,653423.79959963,0.00040037,653423.800,0.000,256,192,212.027,212.027,127.182,97.8899,0.611764001584,0.737371196262,-0.28640622425,-0.306264634674,0.701768043228,-0.672990145034,-0.233679006739,1.19353818407,-0.365056735137,-0.0580343313111,-0.929174685686,0.0460045682884,0,0,0,1
48018874,653423.900,lowres_wide/48018874_653423.900.png,lowres_depth/48018874_653423.900.png,confidence/48018874_653423.900.png,lowres_wide_intrinsics/48018874_653423.900.pincam,653423.89955950,0.00044050,653423.900,0.000,256,192,212.027,212.027,127.202,97.8941,0.62542573235,0.735263992558,-0.26120779958,-0.306377585976,0.704907797942,-0.67595526645,-0.214917365884,1.242216773,-0.334585788274,-0.0497125638547,-0.941053139456,0.0311515440892,0,0,0,1
48018874,653424.000,lowres_wide/48018874_653424.000.png,lowres_depth/48018874_653424.000.png,confidence/48018874_653424.000.png,lowres_wide_intrinsics/48018874_653424.000.pincam,653423.99951912,0.00048088,653424.000,0.000,256,192,212.088,212.088,127.21,97.8968,0.6307996455,0.734751068148,-0.249464777258,-0.31162005535,0.705501490582,-0.676932009007,-0.20983493982,1.28299481227,-0.323047139013,-0.0436339665515,-0.945376445094,0.0274230319675,0,0,0,1
48018874,653424.099,lowres_wide/48018874_653424.099.png,lowres_depth/48018874_653424.099.png,confidence/48018874_653424.099.png,lowres_wide_intrinsics/48018874_653424.099.pincam,653424.09947846,0.00047846,653424.099,0.000,256,192,212.027,212.027,127.191,97.9,0.627904163146,0.732410143235,-0.263271236541,-0.321927644804,0.692746309216,-0.680122245087,-0.239867219113,1.3174010702,-0.354737808772,-0.0317665519529,-0.934426012697,0.0413376312656,0,0,0,1
48018874,653424.199,lowres_wide/48018874_653424.199.png,lowres_depth/48018874_653424.199.png,confidence/48018874_653424.199.png,lowres_wide_intrinsics/48018874_653424.199.pincam,653424.19943829,0.00043829,653424.199,0.000,256,192,212.088,212.088,127.146,97.9008,0.620331967467,0.719779555418,-0.31161778149,-0.334841616753,0.657477157971,-0.693833814823,-0.293799973034,1.34759618632,-0.42768216807,-0.0226280580331,-0.903645911906,0.0724784760246,0,0,0,1
